"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"DIZ","7.36","0.01","0.14%","7.16","7.15","7.36","7.35","1,400.00","10,240.00","0.00","10.76","7.01","7.19","7.05","7.48","8.10","7.5530","7.5576","7.4318","7.89755","7.5287303803","7.5622061337","7.6249412481","7.9395247912","DOWNTREND","SIDEWAYS","SIDEWAYS","42.8947540689","NEUTRAL","-0.0543159351","4.27%","NEUTRAL","-126.7665228061","0.00","-67.6923076923","5,500","5,227","9,725","39,872.20","38,300.5333333333","72,300.40","White Long Day","None","None","3.66%","-0.54%","-1.47%","0.00","-2,290.00","-71,995.9998","-43,440.9998","-3,704,071.9998","-0.05","16.67%","-147.20","0","-184.00","0"
"DMC","10.70","0.32","3.08%","10.50","10.44","10.80","10.38","9,180,000.00","98,138,988.00","-22,929,474.00","16.70","10.14","10.14","10.14","10.98","12.56","11.3720","12.3660","13.3272","14.4125","11.2170179172","12.1460878095","12.9836467381","13.5765932124","DOWNTREND","DOWNTREND","DOWNTREND","39.3390684299","NEUTRAL","-0.5550259971","4.11%","NEUTRAL","-73.5853206397","0.00","-75.00","10,444,470","8,282,867","7,527,435","112,186,192.80","90,481,962.1333333333","83,750,427.30","None","None","None","-25.69%","-3.08%","-0.93%","-121,961,518.00","-459,170,204.00","-658,881,184.00","-1,121,940,260.0004","87,225,399.7995","1.11","15.63%","9.6396396396","0","1.8608695652","0"
"DMPA1","10.14","0.04","0.40%","10.20","10.14","10.20","10.10","6,510.00","66,331.80","0.00","11.10","10.00","10.10","10.00","10.30","10.90","10.2790","10.1988","10.4022","0.00","10.2415226579","10.2778217967","10.3739846794","0.00","DOWNTREND","SIDEWAYS","SIDEWAYS","45.9742011634","NEUTRAL","-0.0049111444","1.14%","LOW","-65.6189688448","0.00","-90.00","4,310","5,400","5,000","43,985.98","55,733.08","49,742.31","Black Marubozu","None","None","0.40%","0.40%","-0.59%","54,035.00","54,035.00","74,235.00","-86,268.9996","0.00","-2.54","-206.72%","-3.9921259843","0","0.3327863472","0"
"DMPA2","10.20","0.00","0.00%","10.20","10.20","10.20","10.20","100.00","1,020.00","0.00","10.60","10.00","10.19","10.00","10.26","10.40","10.2280","10.2376","0.00","0.00","10.2305884609","10.23551969","0.00","0.00","SIDEWAYS","SIDEWAYS","NONE","45.7276448946","NEUTRAL","-0.0049578861","0.42%","LOW","-62.071745264","50.00","-75.00","3,853","4,134","3,263","39,435.04","42,308.5066666667","33,393.63","White Marubozu","Bullish Harami","Three White Soldiers","0.00%","-0.39%","0.00%","0.00","109,625.9997","109,625.9997","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"DNA","2.97","0.00","0.00%","2.97","2.90","2.97","2.97","68,000.00","199,950.00","8,880.00","6.65","2.82","2.94","2.90","3.07","3.36","3.1415","3.3240","3.6332","4.0977","3.1336409524","3.333130252","3.6058919358","4.5393365505","DOWNTREND","DOWNTREND","DOWNTREND","36.6805323291","NEUTRAL","-0.1037538675","6.13%","HIGH","-125.6038647343","19.1666666667","-82.50","334,100","255,533","226,200","1,014,451.00","777,606.6666666667","692,632.00","Dragonfly Doji","None","None","-20.59%","-1.98%","-2.62%","38,380.00","66,830.00","117,380.00","-2,150,410.00","1,078,670.00","0.05","25.00%","59.40","0","9.5806451613","0"
"DNL","10.88","0.00","0.00%","10.80","10.80","10.96","10.88","1,950,500.00","21,249,260.00","1,693,346.00","12.86","9.98","10.58","10.08","10.92","11.65","10.60","11.1408","11.3882","11.0866","10.7360945568","10.9880538827","11.1475796867","11.2521639156","UPTREND","DOWNTREND","SIDEWAYS","52.4665641486","NEUTRAL","-0.1604849916","2.13%","LOW","90.131327993","93.0976430976","-8.8888888889","2,817,590","2,636,147","2,578,060","30,219,684.40","27,926,300.1333333333","27,373,851.40","None","None","None","-1.63%","0.37%","3.03%","-12,790,192.00","-147,049,812.00","-328,733,128.00","-84,599,606.0001","1,042,514,044.0002","0.42","10.53%","25.9047619048","0","4.9454545455","0"
"DWC","2.26","0.10","4.63%","2.16","2.16","2.26","2.16","9,000.00","19,940.00","0.00","4.20","2.00","2.16","2.00","2.28","2.44","2.2085","2.3642","2.5302","2.4662","2.2291449773","2.3363648007","2.4125777342","2.4056621269","DOWNTREND","DOWNTREND","DOWNTREND","50.142684123","NEUTRAL","-0.0667345758","5.26%","HIGH","-0.20500205","32.4786324786","-58.9743589744","9,800","20,467","36,150","21,528.00","44,976.6666666667","80,866.00","White Marubozu","Tweezer Bottoms","None","-9.24%","5.61%","4.63%","0.00","0.00","-133,940.00","-201,890.00","733,430.0001","-0.03","-200.00%","-75.3333333333","0","1.1530612245","0"
"EAGLE","16.30","0.04","0.25%","16.30","16.20","16.50","16.26","1,325,200.00","21,695,584.00","4,897,200.00","16.68","13.82","15.80","14.89","16.49","16.49","15.5170","14.9352","14.8812","14.9611","15.6313152497","15.1914746916","15.0273817814","15.1111897049","UPTREND","UPTREND","SIDEWAYS","69.2989295352","NEUTRAL","0.3040383449","2.02%","LOW","131.9694184715","72.9411764706","-22.3529411765","3,822,170","3,357,420","2,940,955","60,859,834.00","52,953,265.3333333333","46,110,978.90","Doji","None","None","10.28%","3.43%","2.77%","66,453,146.00","258,707,888.00","473,714,694.00","529,318,140.00","0.00","0.20","-9.09%","81.50","0","2.9908256881","0"
"ECP","21.40","-0.50","-2.28%","21.50","21.00","21.70","21.90","74,900.00","1,599,555.00","8,580.00","76.50","3.00","21.02","15.07","22.50","26.80","22.93","29.0560","33.2342","18.39185","23.5136409599","27.5308456904","27.2663120999","21.6947493739","DOWNTREND","DOWNTREND","DOWNTREND","36.2134520371","NEUTRAL","-2.3246809465","9.78%","HIGH","-125.00","14.889788574","-84.2105263158","73,360","57,773","61,880","1,644,287.00","1,297,971.6666666667","1,432,774.50","None","None","None","15.68%","-11.75%","-4.89%","8,580.00","-28,420.00","-51,155.00","215,078.0001","939,444.5010","0.07","40.00%","305.7142857143","0","22.5263157895","0"
"EDC","5.30","-0.05","-0.93%","5.35","5.28","5.35","5.35","758,700.00","4,037,878.00","-525,895.00","8.90","4.80","5.25","5.08","5.40","5.64","5.3975","5.5546","5.5912","5.85365","5.4026697045","5.4979458124","5.5964586997","5.7169575627","DOWNTREND","SIDEWAYS","SIDEWAYS","36.0673652695","NEUTRAL","-0.0581156031","1.64%","LOW","-153.5168195719","34.7892720307","-68.9655172414","2,236,010","3,194,320","3,379,165","11,989,167.30","17,287,806.80","18,282,271.55","Black Long Day","None","None","-7.67%","-1.85%","-1.67%","-18,301,732.00","30,439,237.00","-24,092,406.9999","-186,093,848.0004","-801,058,045.3304","0.33","-32.65%","16.0606060606","0","1.6358024691","0"
"EEI","11.78","0.36","3.15%","11.42","11.42","11.96","11.42","512,600.00","6,071,286.00","4,705,860.00","15.30","9.58","11.31","10.65","12.04","13.03","11.7040","11.3588","11.6754","12.3133","11.6661264772","11.556190395","11.6405309295","11.4870943415","UPTREND","UPTREND","SIDEWAYS","53.6235353289","NEUTRAL","0.1409032736","2.94%","LOW","5.5234224376","36.4877589454","-50.8474576271","609,940","1,142,620","986,375","7,320,007.20","13,377,591.8666666667","11,528,421.30","White Long Day","Bullish Engulfing","None","-1.83%","-3.44%","-2.64%","6,520,877.9997","42,677,799.9997","67,838,295.9997","10,181,825.9997","-393,574,080.0003","0.80","226.98%","14.7250","0","1.7477744807","0"
"ELI","0.63","-0.02","-3.08%","0.63","0.63","0.63","0.65","97,000.00","61,110.00","0.00","0.82","0.62","0.62","0.62","0.66","0.70","0.6610","0.6524","0.6496","0.67345","0.6540815126","0.6547155571","0.6568251306","0.6703350271","DOWNTREND","SIDEWAYS","SIDEWAYS","40.3053314006","NEUTRAL","-0.0016114848","3.32%","NEUTRAL","-138.1578947368","33.3333333333","-85.7142857143","929,500","806,467","1,036,950","597,517.00","524,506.00","689,210.50","White Marubozu","None","None","-3.08%","-4.55%","0.00%","-3,900.00","-5,350,690.00","-17,482,279.9998","-30,036,729.9998","-95,466,529.9984","0.04","0.00%","15.75","0","0.3662790698","0"
"EMP","7.20","0.00","0.00%","7.20","7.17","7.20","7.20","533,700.00","3,834,606.00","-89,365.00","8.96","6.37","7.16","6.90","7.28","7.56","7.2250","7.3896","7.5602","7.41815","7.2368322693","7.3572867928","7.4214616725","7.389390474","DOWNTREND","SIDEWAYS","SIDEWAYS","40.4185812559","NEUTRAL","-0.0683348089","1.49%","LOW","-49.0724117295","33.3333333333","-65.5172413793","717,710","785,407","852,740","5,161,085.00","5,656,459.4666666667","6,152,747.25","Dragonfly Doji","None","None","-2.04%","0.00%","0.28%","-15,160,822.00","-65,270,170.00","-91,135,515.00","-93,965,061.00","-438,637,682.9995","0.39","-18.75%","18.4615384615","0","2.00","0"
"EURO","1.66","0.00","0.00%","1.66","1.66","1.66","1.66","19,000.00","31,540.00","0.00","1.93","1.54","1.64","1.54","1.79","1.86","1.7010","1.7260","1.7129","1.7264","1.7170388935","1.719810691","1.7197985391","1.7241711999","UPTREND","SIDEWAYS","SIDEWAYS","43.0952496548","NEUTRAL","-0.0033052069","3.40%","NEUTRAL","-86.3787375415","38.0952380953","-92.8571428571","5,600","14,000","19,700","9,408.00","23,721.3333333333","33,440.00","White Marubozu","Bullish Harami","Three White Soldiers","0.00%","-7.26%","-7.26%","0.00","255,000.00","261,840.00","293,790.00","230,410.00","0.01","0.00%","166.00","0","1.3174603175","0"
"EVER","0.12","0.00","0.00%","0.12","0.12","0.12","0.12","100,000.00","12,000.00","0.00","0.1970","0.1150","0.1175","0.1175","0.1250","0.1290","0.12195","0.12836","0.13495","0.14573","0.1223689289","0.1275039788","0.1338966856","0.1419021511","DOWNTREND","DOWNTREND","DOWNTREND","40.6769412477","NEUTRAL","-0.0027089983","2.31%","LOW","-110.2693602694","0.00","-100.00","207,000","230,000","314,500","25,016.00","27,983.3333333333","38,585.50","White Marubozu","Bullish Harami","None","-18.92%","-0.83%","0.00%","0.00","9,840.00","9,840.00","71,979.9998","3,471,829.9996","-0.16","-1,700.00%","-0.75","0","0.3428571429","0"
"EW","16.84","0.68","4.21%","16.50","16.50","16.92","16.16","856,300.00","14,383,668.00","2,294,972.00","24.06","14.66","16.02","14.88","17.09","18.83","16.8680","18.4068","19.2774","20.4062","17.0165006316","17.9925706576","18.8654297649","19.0133742597","DOWNTREND","DOWNTREND","DOWNTREND","44.4781509893","NEUTRAL","-0.6062727399","3.16%","NEUTRAL","-18.6716457722","40.2777777778","-34.3750","864,840","1,318,453","1,393,120","14,425,635.60","21,648,872.2666666667","23,458,348.70","White Long Day","None","None","-20.94%","-3.11%","-1.64%","6,225,442.0003","27,555,664.0005","84,322,638.0005","475,544,932.0005","-1,132,100,282.45085","3.37","48.46%","4.9970326409","0","0.6476923077","0"
"FAF","0.65","-0.04","-5.80%","0.65","0.65","0.65","0.69","7,000.00","4,550.00","0.00","0.82","0.62","0.63","0.44","0.69","0.72","0.6630","0.6724","0.6713","0.6826","0.6641388614","0.6692241533","0.6736340575","0.6853090037","SIDEWAYS","SIDEWAYS","SIDEWAYS","46.847674402","NEUTRAL","-0.0042774949","4.14%","NEUTRAL","-57.0455512984","63.8888888889","-62.50","126,700","762,000","573,150","84,201.00","516,654.6666666667","388,580.00","White Marubozu","Bullish Harami","None","-9.72%","-5.80%","-4.41%","-2,760.00","-268,840.00","-239,350.00","-257,490.00","-7,616,510.00","-0.01","0.00%","-65.00","0","0.4609929078","0"
"FB","64.95","-0.05","-0.08%","65.00","64.75","65.05","65.00","945,200.00","61,426,911.00","18,031,702.50","71.90","28.90","64.82","59.55","66.10","69.38","65.8475","63.8790","61.0040","48.44075","65.3772429107","63.8619256055","59.6910828601","51.6923589018","DOWNTREND","UPTREND","UPTREND","56.051550319","NEUTRAL","0.5493620349","5.47%","HIGH","-85.5118668084","37.5541125541","-63.1578947368","294,807","339,547","334,786","19,273,076.05","22,237,904.8666666667","22,106,096.2250","Hanging Man","None","None","22.78%","0.00%","-2.11%","44,755,845.4997","55,995,425.9996","115,830,290.9996","354,589,290.9996","-10,495,574,359.0084","34.32","18.34%","1.8924825175","0","0.3470478226","0"
"FBP2","975.00","0.00","0.00%","975.00","975.00","975.00","975.00","600.00","585,000.00","-585,000.00","1,025.00","920.00","966.00","943.00","994.25","1,025.00","979.70","986.98","995.57","1,005.5350","981.6278011708","986.6089623304","993.6377215442","1,002.3139325799","SIDEWAYS","SIDEWAYS","SIDEWAYS","45.8757547889","NEUTRAL","-1.7599910319","1.11%","LOW","-46.8339895013","41.8161032174","-72.3076923077","1,312","1,699","1,822","1,291,847.50","1,664,071.00","1,781,920.75","White Marubozu","Tweezer Bottoms","None","-2.50%","-1.52%","-1.02%","-750,250.00","-584,500.00","572,000.00","567,100.00","-39,307,935.00","0.00","0.00%","0.00","0","0.00","0"
"FDC","7.54","-0.03","-0.40%","7.57","7.20","7.57","7.57","414,600.00","3,040,238.00","0.00","8.15","7.20","7.37","7.05","7.62","7.92","7.5450","7.5336","7.5904","7.66695","7.5566544099","7.5531093011","7.5895739105","7.6224136314","SIDEWAYS","SIDEWAYS","SIDEWAYS","49.2353353497","NEUTRAL","0.0130434875","1.86%","LOW","-126.6874350987","84.0909090909","-22.7272727273","97,820","104,140","87,535","732,344.60","782,977.0666666667","657,606.70","Hanging Man","Bearish Engulfing","None","-2.71%","2.59%","-0.79%","7,580.00","-183,234.00","-183,234.00","-53,775.00","-4,097,512.00","0.71","20.34%","10.6197183099","0","0.5974643423","0"
"FERRO","3.64","0.13","3.70%","3.53","3.51","3.68","3.51","184,000.00","663,070.00","0.00","5.90","3.00","3.41","3.30","3.66","3.78","3.4675","3.4956","3.4899","3.89135","3.4841777137","3.5018664758","3.5917821029","3.6981744833","UPTREND","SIDEWAYS","SIDEWAYS","61.7144412526","NEUTRAL","-0.0007328077","4.26%","NEUTRAL","228.0701754386","73.7373737374","-8.3333333333","79,800","62,533","59,400","280,087.00","218,099.3333333333","206,689.00","None","None","None","7.06%","6.43%","4.30%","0.00","0.00","0.00","23,280.00","-914,915.0002","0.00","-100.00%","0.00","0","2.7368421053","0"
"FEU","940.00","1.00","0.11%","940.00","940.00","940.00","939.00","1,000.00","940,000.00","0.00","1,020.00","900.00","900.00","858.00","970.00","1,000.00","924.20","964.37","969.04","968.0875","930.7630853482","950.3554375771","961.4850136545","968.3141040754","DOWNTREND","DOWNTREND","SIDEWAYS","50.7180301708","NEUTRAL","-14.8735683799","2.21%","LOW","40.5114364385","0.00","-42.8571428571","252","675","523","231,862.00","644,538.00","498,488.50","White Marubozu","None","None","-2.08%","0.00%","4.44%","0.00","-2,682,800.00","-7,620,700.00","-8,264,800.00","23,788,875.00","34.30","-27.71%","27.4052478134","0","1.7090909091","0"
"FFI","8.40","0.07","0.84%","8.40","8.40","8.40","8.33","200.00","1,680.00","0.00","14.24","7.54","8.33","8.04","8.78","9.32","8.7740","8.9178","8.6238","8.0744","8.7072301289","8.7307861272","8.5694051404","8.2334662017","DOWNTREND","SIDEWAYS","SIDEWAYS","42.2522958156","NEUTRAL","-0.0399056773","2.88%","LOW","-132.9055912007","0.00","-87.037037037","4,560","3,307","2,985","38,547.70","28,002.5333333333","25,588.40","White Marubozu","Bullish Harami","None","9.52%","-4.33%","-4.33%","0.00","0.00","0.00","-49,808.0004","-645,026.0004","0.45","509.09%","18.6666666667","0","1.7647058824","0"
"FGEN","15.58","0.18","1.17%","15.66","15.54","15.66","15.40","610,300.00","9,513,444.00","-1,739,918.00","20.95","14.32","15.24","14.38","15.62","16.95","15.7780","16.0832","16.1272","17.0086","15.7588453015","16.0240708471","16.3360687989","17.1974371457","DOWNTREND","SIDEWAYS","SIDEWAYS","43.6029667695","NEUTRAL","-0.2437636344","2.53%","LOW","-30.8163923846","37.0981467401","-50.7246376812","437,100","478,787","581,370","6,753,758.60","7,433,935.7333333333","9,208,422.20","Black Long Day","None","None","-8.35%","0.00%","0.65%","-5,814,056.00","-24,328,970.00","-73,656,110.0004","29,291,085.9999","-200,933,407.0036","0.02","-50.00%","779.00","0","29.9615384615","0"
"FGENF","106.90","0.00","0.00%","106.90","106.90","106.90","106.90","30.00","3,207.00","0.00","127.00","100.00","104.00","100.00","107.80","115.00","106.0150","106.8820","107.7920","109.6560","106.2298340073","106.6692796108","107.6510440394","108.6292318042","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.8478377485","NEUTRAL","-0.1068464841","1.39%","LOW","38.0617501002","79.7530864197","-20.3703703704","1,312","885","1,676","136,668.00","92,231.1333333333","172,900.20","White Marubozu","Bullish Harami","Three White Soldiers","-7.04%","0.00%","0.00%","3,234.00","3,234.00","16,744.00","164,374.00","-14,231,752.00","0.00","0.00%","0.00","0","0.00","0"
"FGENG","107.00","0.00","0.00%","107.00","107.00","107.00","107.00","10,000.00","1,070,000.00","0.00","118.70","106.00","106.00","102.50","111.00","115.00","109.43","111.4980","112.9880","114.73","109.3396686638","111.0584237833","112.5690654282","113.9262676945","SIDEWAYS","SIDEWAYS","SIDEWAYS","42.9539727858","NEUTRAL","-0.8552103812","1.51%","LOW","-114.6360153257","22.2222222222","-83.3333333333","26,829","18,133","17,742","2,961,014.20","2,001,256.2666666667","1,959,248.90","White Marubozu","Tweezer Bottoms","None","-8.55%","0.94%","-0.93%","0.00","99,372.00","99,372.00","22,610.00","-43,083,171.00","0.00","0.00%","0.00","0","0.00","0"
"FINA","1,933.66","47.81","2.54%","1,903.36","1,903.36","1,941.64","1,885.85","19,672,497.00","1,394,608,932.90","208,593,476.50","2,337.91","1,854.19","1,857.36","1,776.97","1,937.65","2,033.52","1,952.0710","2,054.5790","2,139.9627","2,077.2832","1,948.8616612653","2,018.7181032648","2,058.435838657","2,042.8391086904","DOWNTREND","DOWNTREND","DOWNTREND","44.3762998798","NEUTRAL","-43.4240764822","1.95%","LOW","-45.6499212987","26.4738550267","-44.4459979028","17,821,557","15,993,212","15,693,808","1,018,650,511.7110","998,606,517.1060","983,999,806.8760","White Long Day","None","None","-13.30%","-1.83%","1.40%","-713,581,062.9996","-1,713,358,539.9993","-3,870,914,395.4996","-7,661,587,369.50","-13,788,737,738.0031","0.00","0.00%","0.00","0","0.00","0"
"FJP","4.97","0.92","22.72%","4.99","4.97","4.99","4.05","16,000.00","79,770.00","0.00","6.90","4.01","4.05","3.80","4.98","6.20","4.8330","4.80","5.1818","5.5288","4.7258868028","4.8659934437","5.0851269538","5.2600635524","DOWNTREND","SIDEWAYS","DOWNTREND","53.2653018042","NEUTRAL","-0.0634709146","7.58%","HIGH","24.3253515773","0.00","-67.7192982456","32,500","35,573","37,120","152,347.00","171,149.60","182,064.15","Black Marubozu","None","None","12.44%","22.72%","10.44%","0.00","0.00","0.00","0.00","0.00","0.20","-42.86%","24.85","0","0.9880715706","0"
"FJPB","5.21","-0.19","-3.52%","5.21","5.21","5.21","5.40","200.00","1,042.00","0.00","6.38","5.00","5.00","4.82","5.60","6.24","5.3550","5.7816","5.8053","4.52325","5.4403092313","5.5940964026","5.3870369355","4.3912160451","UPTREND","DOWNTREND","SIDEWAYS","45.0518552626","NEUTRAL","-0.1021154886","5.72%","HIGH","-39.3634840871","24.3961352657","-84.7826086957","23,660","17,060","14,595","136,449.70","97,637.1333333333","82,616.85","White Marubozu","None","None","-6.96%","-3.52%","-3.52%","0.00","29,839.9999","44,959.9997","130,044.9997","0.00","0.00","0.00%","0.00","0","0.00","0"
"FLI","1.65","0.01","0.61%","1.64","1.64","1.70","1.64","16,243,000.00","26,923,800.00","-12,095,550.00","2.25","1.60","1.64","1.59","1.68","1.76","1.6815","1.7174","1.7853","1.84845","1.676792626","1.717068553","1.7623435682","1.791879786","DOWNTREND","SIDEWAYS","SIDEWAYS","41.3278833429","NEUTRAL","-0.0205459266","2.29%","LOW","-62.1282220753","14.6464646465","-81.8181818182","10,520,700","8,855,067","8,362,550","17,454,168.00","14,744,177.3333333333","14,030,173.50","Inverted Hammer","None","None","-12.23%","-0.60%","0.00%","-73,485,870.00","-155,909,570.00","-168,140,820.00","-245,544,730.00","-96,411,590.0016","0.23","4.55%","7.1739130435","0","0.6297709924","0"
"FMETF","119.30","2.30","1.97%","117.70","117.70","119.40","117.00","18,450.00","2,191,567.00","475,600.00","137.20","116.10","116.55","113.0909","119.35","123.05","118.29","122.4160","126.9440","125.3630","118.6846882856","121.7516403302","124.0235718894","123.6289673721","SIDEWAYS","DOWNTREND","SIDEWAYS","49.4023475998","NEUTRAL","-1.6737949895","1.37%","LOW","17.5019888624","32.6241134752","-31.914893617","31,214","29,817","28,048","3,674,905.90","3,512,814.5333333333","3,310,020.75","White Long Day","None","None","-8.58%","-0.58%","1.71%","571,943.00","1,197,449.00","1,676,237.00","1,757,525.0001","6,746,286.9002","27.29","1,032.37%","4.3715646757","0","0.9196022508","0"
"FNI","2.35","-0.01","-0.42%","2.30","2.30","2.36","2.36","1,928,000.00","4,507,050.00","661,660.00","3.17","2.01","2.24","2.06","2.36","2.52","2.3145","2.3914","2.4741","2.58225","2.3291956537","2.3853203392","2.4585613027","2.5447206613","SIDEWAYS","DOWNTREND","SIDEWAYS","50.6276662791","NEUTRAL","-0.0348263021","4.65%","NEUTRAL","24.4328097731","74.0557479796","-20.9302325581","2,949,600","6,636,733","10,304,450","6,870,878.00","14,991,206.00","24,104,006.00","White Long Day","Bullish Harami","None","-10.65%","-0.42%","-0.42%","2,367,789.9998","-38,597,080.0002","166,209,830.00","175,320,379.9999","1,399,515.1310","0.14","1,300.00%","16.7857142857","0","2.0085470085","0"
"FOOD","0.60","-0.01","-1.64%","0.61","0.59","0.62","0.61","508,000.00","304,990.00","-12,200.00","0.98","0.52","0.58","0.52","0.64","0.70","0.5840","0.5878","0.6043","0.6932","0.5956052275","0.5963464255","0.6199189938","0.6733183029","UPTREND","SIDEWAYS","SIDEWAYS","51.4481376533","NEUTRAL","0.0022614797","5.92%","HIGH","63.872255489","69.2307692308","-38.4615384615","1,744,900","2,814,933","3,934,100","1,055,126.00","1,670,622.6666666667","2,295,986.00","None","Tweezer Tops","None","-3.23%","-1.64%","1.69%","-26,950.00","-48,650.00","-1,391,320.0001","6,839.9997","1,677,339.9997","0.00","0.00%","0.00","0","60.00","0"
"FPH","63.80","0.15","0.24%","64.60","63.80","64.60","63.65","108,010.00","6,914,297.00","-96,951.00","72.65","60.75","63.60","61.60","64.50","68.65","64.6725","64.6490","63.5685","64.6070","64.4620351847","64.3829287127","64.2426914759","65.0595827391","DOWNTREND","SIDEWAYS","SIDEWAYS","43.1281010195","NEUTRAL","-0.1024162132","1.68%","LOW","-95.9010054138","29.8611111111","-70.8333333333","110,176","118,247","118,562","7,065,262.35","7,620,450.0666666667","7,655,701.7250","Black Marubozu","None","None","2.90%","-1.77%","0.16%","-1,363,197.00","21,462,128.00","64,867,799.9993","126,004,592.4992","264,667,706.9996","10.39","-41.46%","6.1405197305","0","0.352174873","0"
"FPHPC","505.00","0.00","0.00%","505.00","505.00","505.00","505.00","800.00","404,000.00","0.00","518.00","500.00","500.00","500.00","517.50","517.50","510.55","507.70","0.00","0.00","509.5914689398","507.1727463915","0.00","0.00","SIDEWAYS","SIDEWAYS","NONE","45.8761220552","NEUTRAL","1.1674511646","0.82%","LOW","-114.0350877193","0.00","-100.00","2,335","1,896","3,931","1,185,584.00","964,509.3333333333","2,001,622.00","White Marubozu","Bullish Harami","None","-0.39%","0.00%","0.00%","5,300.00","5,300.00","-7,580,600.00","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"FPI","0.2120","0.00","0.00%","0.2120","0.2120","0.2120","0.2120","170,000.00","36,040.00","0.00","0.2950","0.18","0.2115","0.1915","0.2135","0.2455","0.20875","0.20256","0.19747","0.201675","0.2100085976","0.2046281838","0.2017054475","0.2019235105","UPTREND","UPTREND","SIDEWAYS","52.6830590154","NEUTRAL","0.0035722021","5.02%","HIGH","24.2447321655","28.3783783784","-71.6216216216","1,201,000","3,158,000","2,416,500","259,717.00","726,799.3333333333","554,527.00","White Marubozu","Bullish Harami","None","16.48%","0.47%","-0.47%","0.00","12,000.00","12,000.00","251,670.00","1,257,709.9994","-0.01","0.00%","-21.20","0","0.7571428571","0"
"GEO","0.2010","0.00","0.00%","0.2070","0.2010","0.2070","0.2010","420,000.00","84,480.00","0.00","0.35","0.1850","0.2005","0.1935","0.2075","0.2140","0.20575","0.21716","0.21282","0.24298","0.2066510511","0.2113159513","0.2190440358","0.2334123392","SIDEWAYS","DOWNTREND","SIDEWAYS","37.1478827154","NEUTRAL","-0.0027463306","4.11%","NEUTRAL","-105.9190031153","19.7110423117","-94.1176470588","263,000","186,000","216,000","53,932.00","38,143.3333333333","44,151.50","Black Marubozu","Bearish Harami","None","-4.29%","-2.90%","-2.90%","203,940.00","206,000.00","241,700.00","306,050.00","22,729,530.0004","0.00","0.00%","0.00","0","20.10","0"
"GERI","1.27","0.01","0.79%","1.26","1.26","1.28","1.26","350,000.00","444,740.00","-3,880.00","1.91","1.00","1.26","1.14","1.28","1.37","1.2890","1.3684","1.3710","1.4568","1.2984270836","1.3432400862","1.371163181","1.3637883399","DOWNTREND","DOWNTREND","SIDEWAYS","38.3900165637","NEUTRAL","-0.0369990748","2.64%","LOW","-51.8397679898","33.3333333333","-61.5384615385","1,185,600","1,770,667","2,660,950","1,505,219.00","2,259,847.3333333333","3,487,662.50","None","Bullish Engulfing","None","-11.19%","0.00%","0.00%","-48,320.00","-1,662,600.00","1,405,779.9996","-4,536,960.0003","-22,934,649.9997","0.13","62.50%","9.7692307692","0","0.4756554307","0"
"GLO","1,742.00","52.00","3.08%","1,700.00","1,700.00","1,762.00","1,690.00","47,425.00","82,728,535.00","42,812,715.00","2,252.00","1,475.00","1,540.00","1,475.00","1,756.00","1,850.00","1,566.75","1,619.46","1,704.14","1,854.5350","1,600.1891409044","1,627.8575931977","1,699.2081234635","1,789.8207678314","UPTREND","DOWNTREND","DOWNTREND","64.1463398936","NEUTRAL","-12.4346232836","3.44%","NEUTRAL","201.1509892259","90.4043923556","-6.968641115","46,667","44,019","45,964","75,332,928.00","69,689,425.00","72,403,364.00","White Long Day","None","None","-8.32%","13.12%","18.10%","156,550,095.00","24,917,065.00","-75,115,910.00","-539,469,260.00","-1,028,337,940.00","116.03","4.37%","15.0133586142","0","4.2578153643","0"
"GLOPP","506.00","0.00","0.00%","506.00","506.00","506.00","506.00","10.00","5,060.00","0.00","545.00","504.50","504.50","500.00","520.00","537.00","507.65","515.87","520.70","523.10","507.9256176624","513.6647562562","518.0713825599","521.3879788854","DOWNTREND","SIDEWAYS","SIDEWAYS","44.1220836343","NEUTRAL","-3.4921449318","0.48%","LOW","-29.7520661157","0.00","0.00","474","1,294","2,167","239,193.50","653,341.6666666667","1,095,140.50","White Marubozu","Bullish Harami","Three White Soldiers","-3.25%","0.30%","0.00%","0.00","0.00","-5,045.00","-2,711,610.00","-32,383,135.00","0.00","0.00%","0.00","0","0.00","0"
