"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"CYBR","0.42","-0.03","-6.67%","0.4350","0.42","0.44","0.45","4,440,000.00","1,895,000.00","0.00","0.56","0.42","0.42","0.42","0.45","0.4750","0.45275","0.4625","0.45805","0.474375","0.4502160536","0.4572324794","0.4624148548","0.4766075754","DOWNTREND","SIDEWAYS","SIDEWAYS","29.6977383973","OVERSOLD","-0.0051216881","3.41%","NEUTRAL","-293.9958592133","33.3333333333","-100.00","692,000","538,000","440,500","300,655.00","234,710.00","192,622.50","Black Long Day","None","None","-7.69%","-7.69%","-6.67%","0.00","182,000.00","186,400.00","512,300.00","-604,684.0009","0.00","-100.00%","0.00","0","-0.5675675676","0"
"DAVIN","5.14","-0.02","-0.39%","5.15","5.14","5.15","5.16","20,000.00","102,900.00","0.00","7.31","5.10","5.12","4.69","5.39","5.66","5.2215","5.3204","5.3924","5.56865","5.2358766599","5.3114490027","5.4092275557","5.5286261309","DOWNTREND","SIDEWAYS","SIDEWAYS","44.8784342438","NEUTRAL","-0.0443490958","2.83%","LOW","-88.061465721","33.5338345865","-89.4736842105","22,470","24,307","43,835","115,504.30","125,452.60","227,991.85","Black Marubozu","None","None","-4.64%","-5.69%","-4.64%","2,695.00","2,695.00","-124,205.00","50,074.00","-15,501,843.00","0.00","0.00%","0.00","0","514.00","0"
"DD","31.00","0.25","0.81%","30.70","30.70","31.00","30.75","90,200.00","2,781,930.00","489,055.00","51.00","29.80","30.72","29.90","32.00","33.25","31.1975","31.5870","34.6205","38.21225","31.1998121788","32.0442617662","34.0786285589","37.5385107241","SIDEWAYS","SIDEWAYS","DOWNTREND","46.6433041968","NEUTRAL","-0.2035437339","2.80%","LOW","-103.4666666667","18.0555555556","-79.1666666667","364,390","329,980","287,800","11,495,437.00","10,366,036.00","9,044,850.50","White Marubozu","None","None","-21.91%","-0.64%","-0.16%","-14,023,050.00","-13,968,450.00","-7,542,119.9999","-40,393,690.0007","360,681,599.4989","0.61","238.89%","50.8196721311","0","5.3913043478","0"
"DDPR","100.30","-0.70","-0.69%","101.00","100.30","101.00","101.00","20,040.00","2,013,640.00","0.00","107.50","100.00","100.10","100.00","101.20","104.30","100.85","101.1740","102.73","104.0965","100.8458232301","101.3913896703","102.3438179354","103.3323855579","SIDEWAYS","SIDEWAYS","SIDEWAYS","45.2678464625","NEUTRAL","-0.1708233974","0.70%","LOW","-82.2047992397","48.4848484849","-100.00","32,032","26,296","22,834","3,232,039.60","2,653,090.00","2,301,879.90","Black Marubozu","Bearish Engulfing","None","-6.00%","0.00%","-0.89%","0.00","0.00","-10,590,175.00","-7,309,995.00","47,184,961.00","0.00","0.00%","0.00","0","0.00","0"
"DELM","9.70","0.32","3.41%","9.98","9.70","9.98","9.38","3,200.00","31,418.00","0.00","12.50","9.00","9.38","9.00","9.84","10.19","9.5385","9.9898","10.3985","10.90675","9.5710074087","9.9194094866","10.2968477007","10.7470355113","DOWNTREND","DOWNTREND","DOWNTREND","50.8310453955","NEUTRAL","-0.2290890726","2.70%","LOW","44.3269621797","46.3888888889","-30.00","12,800","20,187","18,995","118,548.00","187,909.0666666667","179,386.65","Black Marubozu","None","None","-11.17%","-4.72%","2.65%","-130,422.9997","-1,715,121.9997","-4,858,148.9998","-9,582,341.9999","-7,923,137.9996","1.89","-35.71%","5.1322751323","0","0.5280348394","0"
"DFNN","7.99","0.34","4.44%","7.60","7.60","7.99","7.65","200.00","1,559.00","0.00","11.74","6.50","7.62","7.06","8.04","8.52","7.6865","7.7380","7.8557","7.9857","7.7495494696","7.7564758323","7.8114974399","7.8775271036","UPTREND","SIDEWAYS","SIDEWAYS","55.9569504938","NEUTRAL","0.0376144753","4.07%","NEUTRAL","69.1004286413","53.4544579999","-38.8429752066","123,040","134,260","103,730","977,272.60","1,059,132.9333333333","816,069.65","White Marubozu","None","Three White Soldiers","13.98%","5.41%","4.44%","0.00","953,812.00","2,130,509.00","4,566,566.0001","-128,644,993.9986","0.16","-23.81%","49.9375","0","2.1363636364","0"
"DIZ","7.60","-0.15","-1.94%","7.77","7.27","7.77","7.75","2,500.00","18,298.00","0.00","10.76","7.01","7.22","7.05","7.79","8.30","7.5185","7.5950","7.4498","7.86645","7.5502326325","7.5625403405","7.6175318287","7.9172607679","DOWNTREND","SIDEWAYS","SIDEWAYS","51.423763916","NEUTRAL","-0.049902162","4.55%","NEUTRAL","39.8230088496","89.3518518518","-26.3888888889","7,770","5,740","5,125","56,340.60","41,734.00","37,516.75","Hanging Man","None","None","7.04%","2.70%","-2.44%","0.00","0.00","-4,745.00","-41,256.9998","-1,339,511.9998","-0.05","28.57%","-152.00","0","-152.00","0"
"DMC","10.16","-0.02","-0.20%","10.32","10.14","10.32","10.18","3,497,500.00","35,570,422.00","-7,846,962.00","16.70","10.14","10.15","10.14","10.95","12.38","10.8530","11.9908","13.1042","14.2662","10.8384894034","11.7749598098","12.6933723285","13.3928640813","DOWNTREND","DOWNTREND","DOWNTREND","35.2031297037","NEUTRAL","-0.5368361424","4.03%","NEUTRAL","-88.3138221401","2.8783431181","-98.2142857143","6,725,860","8,584,020","7,527,455","70,926,677.60","91,688,086.5333333333","81,570,946.10","Black Long Day","None","None","-29.44%","-7.97%","-0.39%","-88,791,308.00","-483,882,004.00","-664,500,080.00","-1,160,818,308.0004","-112,952.2005","1.13","9.71%","8.9911504425","0","1.8175313059","0"
"DMPA1","10.00","0.00","0.00%","10.00","10.00","10.00","10.00","5,000.00","50,000.00","0.00","11.10","10.00","10.00","10.00","10.07","10.50","10.1910","10.1988","10.3706","0.00","10.1324840868","10.2185353707","10.3316933285","0.00","DOWNTREND","SIDEWAYS","SIDEWAYS","41.6976572807","NEUTRAL","-0.052100657","0.89%","LOW","-92.8909952607","0.00","-100.00","7,442","6,038","6,662","74,731.92","60,876.9466666667","67,829.01","White Marubozu","Bullish Harami","Three White Soldiers","-0.99%","-0.99%","0.00%","0.00","54,035.00","54,035.00","-57,188.9999","0.00","-2.54","-206.72%","-3.937007874","0","0.3281916639","0"
"DMPA2","10.10","-0.16","-1.56%","10.10","10.10","10.10","10.26","840.00","8,484.00","0.00","10.60","10.00","10.00","10.00","10.26","10.40","10.2180","10.2388","0.00","0.00","10.2183010747","10.2298417351","0.00","0.00","SIDEWAYS","SIDEWAYS","NONE","38.404143966","NEUTRAL","-0.0077546127","0.49%","LOW","-300.1745200698","0.00","-100.00","4,351","4,153","4,052","44,513.02","42,494.5466666667","41,455.52","White Marubozu","None","Three White Soldiers","-0.98%","-1.37%","-0.98%","0.00","43,757.9998","109,625.9997","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"DNA","2.86","0.05","1.78%","2.87","2.83","2.87","2.81","47,000.00","133,900.00","0.00","6.65","2.80","2.80","2.80","2.97","3.30","3.0865","3.2742","3.5930","4.0532","3.0630367447","3.2799102985","3.5626242034","4.4897968784","DOWNTREND","DOWNTREND","DOWNTREND","34.2688759292","NEUTRAL","-0.1136523024","5.83%","HIGH","-132.8316873073","11.1448834853","-87.7551020408","227,000","272,000","228,600","682,559.00","819,482.6666666667","692,784.00","Hanging Man","Bearish Harami","None","-23.53%","-5.61%","-3.70%","8,880.00","66,830.00","66,830.00","-1,131,510.00","1,074,246.00","0.05","25.00%","57.20","0","9.2258064516","0"
"DNL","11.04","-0.06","-0.54%","11.18","10.98","11.18","11.10","2,817,100.00","31,237,026.00","4,749,420.00","12.84","9.98","10.94","10.08","11.17","11.65","10.7150","11.0648","11.3686","11.0439","10.8762379085","11.0001220141","11.1358630187","11.2400209422","UPTREND","DOWNTREND","SIDEWAYS","55.5073003985","NEUTRAL","-0.0316796335","1.88%","LOW","94.3463527733","85.4700854701","-25.641025641","3,040,950","2,797,533","2,684,545","33,242,434.20","30,361,545.0666666667","28,830,887.00","Black Long Day","None","None","-0.18%","1.85%","-0.54%","31,448,042.00","-17,844,096.00","-270,894,328.00","-92,853,856.0001","1,101,360,024.0002","0.42","10.53%","26.2857142857","0","5.0181818182","0"
"DWC","2.20","0.07","3.29%","2.20","2.20","2.20","2.13","10,000.00","22,000.00","0.00","4.20","2.00","2.13","2.00","2.26","2.40","2.1790","2.34","2.5063","2.4635","2.2082636483","2.311071062","2.3935542843","2.3962285328","SIDEWAYS","DOWNTREND","DOWNTREND","48.0275241744","NEUTRAL","-0.0553802088","4.60%","NEUTRAL","4.1753653445","31.6666666667","-50.00","7,500","14,667","17,250","16,358.00","31,704.6666666667","37,840.50","White Marubozu","None","None","-11.65%","2.80%","3.29%","0.00","0.00","-133,940.00","-231,040.00","764,930.0001","-0.03","-200.00%","-73.3333333333","0","1.1224489796","0"
"EAGLE","16.22","0.00","0.00%","16.22","16.18","16.30","16.22","1,559,300.00","25,325,498.00","359,014.00","16.68","13.82","16.11","15.04","16.29","16.49","15.8680","15.1648","14.97","14.9826","15.8943706584","15.4095931028","15.1615078995","15.175377948","UPTREND","UPTREND","SIDEWAYS","66.1874242979","NEUTRAL","0.3358919326","1.72%","LOW","68.2226211849","62.2465935526","-38.9830508475","2,556,330","2,809,987","3,010,090","41,503,194.20","45,106,279.8666666667","47,712,137.30","Doji","None","None","9.74%","2.92%","0.12%","51,260,263.9999","197,069,515.9999","507,639,379.9999","590,545,469.9999","0.00","0.20","-9.09%","81.10","0","2.976146789","0"
"ECP","17.50","-1.08","-5.81%","18.70","17.40","18.80","18.58","96,400.00","1,720,652.00","-17,700.00","76.50","3.00","17.45","15.07","20.98","24.82","21.6065","26.2346","33.2821","18.88395","21.6692647265","25.825688578","26.3967832711","21.5724818736","DOWNTREND","DOWNTREND","DOWNTREND","26.7017923969","OVERSOLD","-2.1206838813","10.24%","HIGH","-213.9988123127","3.6465632299","-98.75","85,980","80,260","70,075","1,731,872.30","1,682,095.20","1,489,277.15","Black Long Day","None","Three Black Crows","-5.41%","-27.84%","-12.94%","-33,760.00","-33,545.00","3,940.00","61,635.5001","897,244.5010","0.02","0.00%","875.00","0","17.50","0"
"EDC","5.20","-0.04","-0.76%","5.24","5.14","5.24","5.24","5,548,200.00","28,613,713.00","-604,919.00","8.90","4.80","5.10","4.80","5.26","5.48","5.3225","5.5002","5.5607","5.83375","5.3101423729","5.4337409913","5.551271859","5.6866637935","DOWNTREND","DOWNTREND","SIDEWAYS","38.2511959129","NEUTRAL","-0.0745573327","2.04%","LOW","-105.2992861065","35.8311800172","-61.1111111111","2,741,820","2,480,080","2,347,255","14,289,905.30","13,044,087.60","12,419,221.40","None","Tweezer Tops","None","-9.41%","-3.70%","1.17%","9,459,629.00","-13,465,164.00","69,633,687.9997","-139,743,697.0002","-636,391,802.3304","0.33","-32.65%","15.7575757576","0","1.6049382716","0"
"EEI","11.78","-0.22","-1.83%","12.00","11.70","12.00","12.00","10,900.00","128,442.00","95,447.9999","15.30","9.58","11.60","11.11","12.19","12.62","11.82","11.4196","11.7104","12.3119","11.7717747843","11.6312686845","11.671079048","11.5118391581","SIDEWAYS","UPTREND","SIDEWAYS","51.1644772954","NEUTRAL","0.1204870592","2.98%","LOW","-1.0303967027","50.2824858757","-50.8474576271","443,560","597,913","1,008,665","5,296,105.40","7,186,341.20","11,863,818.50","Black Long Day","Tweezer Tops","None","-1.83%","-3.44%","1.55%","1,450,443.9999","30,426,233.9996","61,421,317.9996","32,850,675.9996","-384,904,906.0004","0.80","226.98%","14.7250","0","1.7477744807","0"
"ELI","0.65","0.01","1.56%","0.64","0.62","0.65","0.64","919,000.00","592,440.00","0.00","0.82","0.62","0.62","0.62","0.66","0.68","0.6480","0.6536","0.6482","0.66905","0.6460502867","0.6506166117","0.654385567","0.6682845668","DOWNTREND","SIDEWAYS","SIDEWAYS","50.7359119614","NEUTRAL","-0.0058501563","3.46%","NEUTRAL","-37.1634433068","46.6666666667","-40.00","397,600","823,200","758,950","251,104.00","526,982.00","490,828.00","Hammer","None","None","0.00%","-1.52%","1.56%","-161,010.00","-4,699,480.00","-6,485,789.9998","-30,205,439.9998","-95,972,039.9984","0.04","0.00%","16.25","0","0.3779069767","0"
"EMP","7.16","-0.02","-0.28%","7.19","7.16","7.19","7.18","158,800.00","1,138,225.00","-737,088.00","8.96","6.68","7.14","6.89","7.19","7.42","7.1895","7.3258","7.5559","7.3973","7.2081600572","7.3182402663","7.3935517482","7.3768950917","SIDEWAYS","SIDEWAYS","SIDEWAYS","37.3353895174","NEUTRAL","-0.0538477607","1.24%","LOW","-71.9144800777","26.7878787879","-80.00","1,288,310","1,158,627","1,029,460","9,258,434.00","8,327,556.40","7,405,053.20","Black Marubozu","None","None","-2.59%","-0.56%","0.00%","-9,376,632.00","-45,629,855.00","-100,341,845.00","-105,069,736.00","-446,268,701.9995","0.40","-16.67%","17.90","0","1.8792650919","0"
"EURO","1.78","0.00","0.00%","1.78","1.78","1.78","1.78","2,000.00","3,560.00","0.00","1.93","1.54","1.66","1.54","1.79","1.86","1.7170","1.7308","1.7130","1.7251","1.7301252341","1.7248994747","1.7223795987","1.7252990879","UPTREND","SIDEWAYS","SIDEWAYS","56.0490971336","NEUTRAL","0.0001984462","3.26%","NEUTRAL","105.123087159","95.2380952381","-7.1428571429","4,300","13,600","11,450","7,334.00","23,084.6666666667","19,444.50","White Marubozu","Bullish Harami","Three White Soldiers","7.23%","-0.56%","-0.56%","0.00","236,300.00","261,840.00","293,790.00","230,410.00","0.01","0.00%","178.00","0","1.4126984127","0"
"EVER","0.1190","-0.0010","-0.83%","0.1190","0.1190","0.1190","0.12","40,000.00","4,760.00","0.00","0.1970","0.1150","0.1170","0.1170","0.1250","0.1290","0.1212","0.12678","0.13381","0.14483","0.1219416994","0.1263896462","0.1327054636","0.1409017454","SIDEWAYS","DOWNTREND","DOWNTREND","41.7633764194","NEUTRAL","-0.0020726476","2.53%","LOW","-132.6067211626","20.00","-100.00","93,000","174,000","199,500","11,213.00","20,990.00","24,222.00","White Marubozu","None","None","-19.59%","-1.65%","-0.83%","0.00","9,840.00","9,840.00","38,290.00","3,471,829.9996","0.00","-100.00%","0.00","0","0.34","0"
"EW","15.44","0.04","0.26%","15.42","15.40","15.56","15.40","405,300.00","6,266,814.00","-716,106.00","24.06","15.40","15.40","14.88","16.62","17.44","16.3390","18.0266","18.9183","20.2320","16.4924390374","17.5463957179","18.5320651019","18.8335422122","DOWNTREND","DOWNTREND","DOWNTREND","32.4130396241","NEUTRAL","-0.5725672304","3.03%","NEUTRAL","-133.047721052","0.00","-98.0198019802","777,630","760,453","1,131,360","12,564,298.00","12,529,554.40","18,450,105.60","Inverted Hammer","Tweezer Bottoms","None","-27.51%","-11.16%","-2.40%","-5,257,880.00","-7,061,259.9995","50,035,230.0008","478,980,947.0005","-1,132,106,683.45085","1.88","-46.44%","8.2127659574","0","0.8708403835","0"
"FAF","0.67","0.02","3.08%","0.67","0.67","0.67","0.65","5,000.00","3,350.00","0.00","0.82","0.62","0.63","0.44","0.69","0.72","0.6625","0.6726","0.6713","0.68205","0.6646970651","0.6692545787","0.673562096","0.6851566753","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.7990718846","NEUTRAL","-0.0037852412","3.94%","NEUTRAL","45.1255853555","62.50","-37.50","70,100","762,000","573,250","45,543.00","516,654.6666666667","388,648.50","White Marubozu","None","None","-6.94%","-2.90%","3.08%","-2,760.00","-265,490.00","-239,350.00","-257,490.00","-7,616,510.00","-0.05","0.00%","-13.40","0","0.5583333333","0"
"FB","66.75","1.65","2.53%","66.10","66.00","68.60","65.10","119,130.00","7,959,154.50","-2,716,761.5003","71.90","28.90","64.70","59.85","67.68","70.90","65.4025","64.2060","61.6955","49.4851","65.3565596627","64.1638054862","60.320712923","52.4819156865","SIDEWAYS","SIDEWAYS","UPTREND","59.9366983514","NEUTRAL","0.2451556723","3.90%","NEUTRAL","210.4407881373","28.8257575758","-46.25","436,333","354,195","364,417","28,373,605.95","23,098,582.1666666667","23,795,696.25","Inverted Hammer","None","None","26.18%","2.77%","2.69%","24,869,462.00","93,485,209.4996","102,254,065.9996","168,555,693.4996","-10,469,138,556.5084","3.38","10.82%","19.7485207101","0","3.4783741532","0"
"FBP2","990.00","0.00","0.00%","990.00","990.00","990.00","990.00","1,000.00","990,000.00","0.00","1,025.00","920.00","972.50","943.00","996.75","1,030.00","980.75","985.86","994.67","1,004.8450","983.0125034137","986.4424797802","993.0018210104","1,001.6471399298","SIDEWAYS","SIDEWAYS","SIDEWAYS","54.0212172446","NEUTRAL","-1.2059425128","1.00%","LOW","78.5844941607","68.717948718","-26.1538461538","974","1,106","1,583","962,162.50","1,088,195.00","1,547,955.25","White Marubozu","Bullish Harami","None","-1.00%","0.00%","0.00%","-536,200.00","-535,700.00","620,800.00","615,900.00","-23,361,885.00","0.00","0.00%","0.00","0","0.00","0"
"FDC","7.64","0.14","1.87%","7.52","7.52","7.68","7.50","9,300.00","70,712.00","22,920.00","8.15","7.20","7.40","7.12","7.68","7.96","7.5755","7.5458","7.5766","7.6618","7.5842987776","7.567007762","7.5928224731","7.6221752982","UPTREND","SIDEWAYS","SIDEWAYS","53.8189061221","NEUTRAL","0.0206488352","1.89%","LOW","62.2489959839","84.7222222222","-8.3333333333","77,340","85,293","92,855","577,324.10","641,198.3333333333","699,659.05","White Long Day","Bullish Harami","None","-1.42%","3.95%","-0.52%","173,720.00","181,300.00","-9,514.00","-4,960.00","-5,396,443.00","1.16","24.73%","6.5862068966","0","0.5895061728","0"
"FERRO","3.76","-0.02","-0.53%","3.66","3.65","3.76","3.78","10,000.00","36,640.00","0.00","5.90","3.00","3.69","3.30","3.95","4.24","3.5780","3.5074","3.5193","3.8865","3.6284106536","3.5672800719","3.6164616687","3.7047358783","UPTREND","SIDEWAYS","SIDEWAYS","61.1321936401","NEUTRAL","0.0591840192","4.74%","NEUTRAL","81.8551792982","65.4404404405","-36.1111111111","174,100","145,800","118,600","658,505.00","542,576.6666666667","438,351.50","White Long Day","None","None","10.59%","9.94%","0.00%","-20,000.00","-20,000.00","-20,000.00","27,280.00","-934,915.0002","0.03","50.00%","125.3333333333","0","3.0819672131","0"
"FEU","940.00","0.00","0.00%","940.00","940.00","940.00","940.00","220.00","206,800.00","0.00","1,020.00","900.00","939.00","900.00","977.50","1,020.00","924.20","959.97","967.84","967.9075","933.1588383979","949.1843022329","960.2337833934","967.4772889669","UPTREND","DOWNTREND","SIDEWAYS","50.7180301707","NEUTRAL","-11.1498782163","1.77%","LOW","48.1743227326","100.00","0.00","202","231","537","188,357.00","212,491.3333333333","511,766.00","White Marubozu","Bullish Harami","Three White Soldiers","-2.08%","0.00%","0.00%","-18,800.00","-72,900.00","-7,669,500.00","-8,283,600.00","23,770,075.00","34.30","-27.71%","27.4052478134","0","1.7090909091","0"
"FFI","8.78","0.36","4.28%","8.40","8.40","8.78","8.42","900.00","7,672.00","2,632.00","14.24","7.54","8.33","8.04","8.87","9.32","8.7655","8.8902","8.6353","8.09425","8.6894106044","8.7210063404","8.5706754025","8.2407419384","DOWNTREND","SIDEWAYS","SIDEWAYS","51.4761710352","NEUTRAL","-0.053907907","2.70%","LOW","-33.9777387229","37.6543209877","-16.6666666667","4,580","3,333","2,860","38,706.00","28,220.20","24,499.20","White Marubozu","None","Three White Soldiers","14.47%","0.00%","4.52%","2,632.00","2,632.00","2,632.00","-47,176.0004","-642,394.0004","0.07","141.18%","125.4285714286","0","1.9554565702","0"
"FGEN","15.00","0.00","0.00%","15.00","14.90","15.00","15.00","102,800.00","1,539,690.00","-181,638.00","19.82","14.32","14.78","14.38","15.32","16.23","15.3970","16.1524","16.0040","16.8936","15.4401755802","15.8193796947","16.1927903396","17.0736125093","DOWNTREND","DOWNTREND","SIDEWAYS","38.2704722496","NEUTRAL","-0.2846259634","2.43%","LOW","-134.6896191967","15.3050896472","-76.9230769231","541,630","465,173","477,825","8,267,596.80","7,116,835.0666666667","7,340,542.70","Dragonfly Doji","Bullish Harami","None","-11.76%","-3.72%","1.35%","-7,093,026.00","-22,125,028.00","-76,375,646.0005","17,796,071.9999","-200,879,702.0036","0.02","-50.00%","750.00","0","28.8461538462","0"
"FGENF","107.00","0.00","0.00%","103.60","103.60","107.00","107.00","7,080.00","733,794.00","0.00","116.50","100.00","105.25","101.90","107.80","115.00","105.9250","106.6140","107.6880","109.60","106.3695466591","106.6947098598","107.6255154034","108.5969705869","UPTREND","SIDEWAYS","SIDEWAYS","52.1232171847","NEUTRAL","-0.0004195968","1.43%","LOW","5.6216931217","80.5727549987","-20.9302325581","857","1,395","2,057","89,284.40","145,227.2666666667","212,528.80","White Marubozu","None","Three White Soldiers","-6.96%","0.09%","0.00%","0.00","3,234.00","5,304.00","164,374.00","-14,231,752.00","0.00","0.00%","0.00","0","0.00","0"
"FGENG","109.00","0.00","0.00%","109.00","109.00","109.00","109.00","2,500.00","272,500.00","0.00","118.70","106.00","107.00","103.00","111.00","115.00","109.1750","111.08","112.9580","114.59","109.173608397","110.7894286487","112.3421870075","113.770920067","DOWNTREND","SIDEWAYS","SIDEWAYS","48.3142903742","NEUTRAL","-0.8853766099","1.30%","LOW","-11.0947952358","44.4444444444","-50.00","47,730","42,925","32,302","5,153,527.70","4,678,960.9333333333","3,521,150.20","White Marubozu","Bullish Harami","Three White Soldiers","-6.84%","2.83%","1.87%","0.00","99,372.00","99,372.00","22,610.00","-43,083,171.00","0.00","0.00%","0.00","0","0.00","0"
"FINA","1,880.51","-15.24","-0.80%","1,901.02","1,880.51","1,903.83","1,895.75","8,348,898.00","603,674,792.00","-140,152,290.5001","2,337.91","1,854.19","1,857.36","1,791.95","1,948.69","2,026.18","1,925.9035","2,019.71","2,125.3454","2,075.9699","1,932.6992200454","1,996.6563171039","2,042.3390266463","2,035.4797848222","DOWNTREND","DOWNTREND","DOWNTREND","37.2189348082","NEUTRAL","-35.4393477379","1.80%","LOW","-96.4001563301","34.6472019465","-79.7771801767","14,805,929","15,827,413","14,859,385","921,654,979.5280","935,924,424.3380","926,830,931.1230","Black Long Day","None","None","-15.68%","-4.52%","-2.14%","-658,833,307.9998","-2,053,372,333.4996","-3,479,315,475.9991","-7,999,601,518.4999","-12,434,233,530.5030","0.00","0.00%","0.00","0","0.00","0"
"FJP","4.97","0.92","22.72%","4.99","4.97","4.99","4.05","16,000.00","79,770.00","0.00","6.90","4.01","4.05","3.80","4.98","6.20","4.8330","4.80","5.1818","5.5288","4.7258868028","4.8659934437","5.0851269538","5.2600635524","DOWNTREND","SIDEWAYS","DOWNTREND","53.2653018042","NEUTRAL","-0.0634709146","7.58%","HIGH","24.3253515773","0.00","-67.7192982456","32,500","35,573","37,120","152,347.00","171,149.60","182,064.15","Black Marubozu","None","None","12.44%","22.72%","10.44%","0.00","0.00","0.00","0.00","0.00","0.02","-33.33%","248.50","0","0.9822134387","0"
"FJPB","5.99","0.78","14.97%","5.99","5.99","5.99","5.21","500.00","2,995.00","2,995.00","6.38","5.00","5.21","5.00","6.24","7.00","5.3995","5.7714","5.8040","4.5418","5.4926607331","5.6096220339","5.3989767982","4.4071243432","UPTREND","DOWNTREND","SIDEWAYS","56.9362195527","NEUTRAL","-0.0862784031","5.55%","HIGH","151.7895644674","38.6473429952","-28.2608695652","23,360","17,000","14,540","134,999.20","97,314.1333333333","82,358.60","White Marubozu","None","Morning Star","6.96%","10.93%","14.97%","2,995.00","24,995.00","47,954.9997","133,039.9997","0.00","0.00","0.00%","0.00","0","0.00","0"
"FLI","1.60","-0.04","-2.44%","1.64","1.57","1.64","1.64","13,621,000.00","21,752,990.00","-17,403,640.00","2.25","1.57","1.58","1.50","1.68","1.76","1.6590","1.7028","1.7734","1.8407","1.661584996","1.7017439308","1.7491829908","1.7834027401","DOWNTREND","SIDEWAYS","DOWNTREND","35.0385597386","NEUTRAL","-0.0194371233","2.60%","LOW","-280.8641975309","26.7399267399","-76.9230769231","10,885,100","9,631,067","9,017,900","17,903,233.00","15,902,434.00","14,948,345.00","None","None","None","-14.89%","-3.61%","-3.61%","-30,642,580.00","-153,806,680.00","-204,302,940.00","-306,099,500.00","-119,578,690.0016","0.24","4.35%","6.6666666667","0","0.5970149254","0"
"FMETF","118.10","0.00","0.00%","118.10","117.70","119.00","118.10","5,580.00","660,046.00","0.00","137.20","116.10","117.50","113.7272","120.45","124.10","117.9750","121.1720","126.4220","125.3260","118.5627859841","121.0543113646","123.3998878873","123.3314850348","SIDEWAYS","SIDEWAYS","DOWNTREND","45.6500990459","NEUTRAL","-1.0993919862","1.37%","LOW","5.3881949547","33.9869281046","-62.7450980392","32,756","29,087","28,024","3,878,034.70","3,440,795.8666666667","3,311,821.55","Doji","None","None","-9.50%","-1.58%","0.43%","174,050.00","1,043,581.00","1,456,487.00","1,905,548.0001","6,971,296.6002","8.00","93.24%","14.7625","0","0.9741813083","0"
"FNI","2.35","0.03","1.29%","2.32","2.31","2.38","2.32","2,082,000.00","4,880,740.00","25,800.00","3.17","2.01","2.22","2.06","2.36","2.52","2.2840","2.3888","2.4543","2.5695","2.3191668664","2.3683293466","2.4412337928","2.5307697663","UPTREND","DOWNTREND","SIDEWAYS","51.7508621547","NEUTRAL","-0.0239416526","4.20%","NEUTRAL","77.5577557756","58.8073038073","-35.00","1,946,000","2,626,000","4,508,500","4,471,385.00","6,118,711.3333333333","10,131,461.50","None","None","None","-10.65%","-0.42%","2.17%","2,517,110.0001","9,196,469.9999","41,406,590.0001","177,573,650.00","-27,809,584.8689","0.13","0.00%","18.0769230769","0","2.0614035088","0"
"FOOD","0.60","-0.01","-1.64%","0.60","0.59","0.61","0.61","898,000.00","536,890.00","4,200.00","0.98","0.52","0.58","0.53","0.68","0.72","0.6010","0.5940","0.6026","0.6866","0.6056117927","0.6012065164","0.6198787925","0.6702005964","UPTREND","SIDEWAYS","SIDEWAYS","49.4418741809","NEUTRAL","0.0071445741","6.44%","HIGH","8.547008547","36.1111111111","-66.6666666667","4,470,900","3,384,467","3,839,800","2,818,260.00","2,116,632.00","2,356,251.50","Doji","None","None","-3.23%","-1.64%","0.00%","-18,400.00","-51,450.00","-1,508,420.0001","-136,560.00","1,755,619.9997","0.00","0.00%","0.00","0","0.00","0"
"FPH","62.30","-0.25","-0.40%","62.50","62.30","62.95","62.55","14,440.00","902,503.50","-734,238.00","72.65","60.75","62.08","60.88","64.85","68.50","64.1850","64.7860","63.6155","64.47275","63.9789696648","64.1875275157","64.1578077012","64.9690145897","DOWNTREND","SIDEWAYS","SIDEWAYS","35.175163943","NEUTRAL","-0.2672824243","1.90%","LOW","-242.4242424242","13.1435881036","-100.00","95,046","81,683","94,804","6,069,945.90","5,229,866.4666666667","6,094,071.7750","Shooting Star","None","None","0.48%","-4.08%","-2.35%","-3,484,871.00","-2,018,165.50","53,897,522.4998","102,095,590.9992","302,894,696.4996","10.96","-38.04%","5.6843065693","0","0.3374498971","0"
