"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"CYBR","0.4550","0.00","0.00%","0.45","0.45","0.4550","0.4550","290,000.00","130,550.00","90,000.00","0.56","0.42","0.4450","0.4275","0.4625","0.4825","0.4620","0.4668","0.46","0.477625","0.4624011431","0.4638924055","0.4665245696","0.4800445101","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.7734047781","NEUTRAL","-0.0016500764","4.77%","NEUTRAL","-46.5367965368","50.00","-50.00","189,000","200,000","502,000","84,590.00","90,313.3333333333","222,210.00","White Marubozu","None","None","0.00%","-3.19%","0.00%","182,000.00","186,400.00","195,550.00","437,150.00","39,073,745.9992","0.00","0.00%","0.00","0","-2.0681818182","0"
"DAVIN","5.45","-0.03","-0.55%","5.19","5.19","5.45","5.48","6,000.00","32,440.00","0.00","7.31","5.10","5.15","4.61","5.48","5.67","5.3425","5.38","5.4209","5.5802","5.3419240035","5.387428683","5.4693993012","5.5721783687","DOWNTREND","SIDEWAYS","SIDEWAYS","53.6578814377","NEUTRAL","-0.0270620603","3.17%","NEUTRAL","19.2307692308","43.6921938587","-41.1764705882","62,260","49,360","46,465","326,659.40","259,952.6666666667","245,107.25","White Marubozu","None","None","1.11%","3.61%","-0.55%","0.00","-126,900.00","43,019.00","93,853.00","-14,062,774.00","0.00","0.00%","0.00","0","272.50","0"
"DD","31.50","0.30","0.96%","31.00","30.90","31.50","31.20","199,900.00","6,245,560.00","1,643,320.00","52.05","29.80","30.90","29.90","32.12","33.25","31.37","32.0990","35.5290","39.25675","31.4175983965","32.6724098093","34.956090991","38.4291118001","DOWNTREND","SIDEWAYS","DOWNTREND","48.8983916665","NEUTRAL","-0.4504349418","3.14%","NEUTRAL","-16.3742690058","37.0814132104","-51.6129032258","251,850","316,373","293,205","7,806,762.50","9,893,907.3333333333","9,196,283.00","White Long Day","Bullish Engulfing","None","-20.65%","0.96%","1.61%","2,783,635.00","7,824,080.0001","22,101,984.9998","-23,788,275.0008","407,958,022.4989","0.45","73.08%","70.00","0","5.7065217391","0"
"DDPR","101.00","0.70","0.70%","100.30","100.30","101.00","100.30","590.00","59,464.00","0.00","107.50","100.00","100.30","100.00","101.70","105.00","100.8850","101.8420","103.3080","104.3805","101.0200780364","101.7916568893","102.7982003437","103.6814170496","SIDEWAYS","SIDEWAYS","SIDEWAYS","48.9878127495","NEUTRAL","-0.3395533876","0.89%","LOW","-19.5635816403","25.5555555555","-66.6666666667","12,223","25,051","25,743","1,228,333.50","2,523,763.0666666667","2,593,363.30","White Marubozu","Bullish Engulfing","None","-5.34%","0.70%","0.00%","0.00","-9,130,048.00","-12,087,475.00","-7,309,995.00","54,673,130.00","0.00","0.00%","0.00","0","0.00","0"
"DELM","10.00","-0.18","-1.77%","10.00","10.00","10.00","10.18","3,200.00","32,000.00","0.00","12.50","9.86","9.90","9.88","10.19","11.49","10.21","10.3092","10.6420","11.0679","10.1376558974","10.3246807178","10.588578394","10.9466676787","DOWNTREND","SIDEWAYS","SIDEWAYS","43.1283240435","NEUTRAL","-0.0880466219","3.14%","NEUTRAL","-72.8200994223","5.5979643766","-95.4198473282","10,610","22,967","39,010","105,995.20","237,300.2666666667","404,759.70","White Marubozu","Bullish Harami","None","-8.42%","-1.77%","1.01%","-26,790.00","-1,810,821.0001","-7,796,600.0002","-8,296,052.0002","-6,107,845.9999","1.89","-35.71%","5.291005291","0","0.5443658138","0"
"DFNN","8.00","0.42","5.54%","7.58","7.58","8.05","7.58","357,500.00","2,840,639.00","811,866.00","11.74","6.50","7.20","6.68","8.02","9.14","7.4640","7.8840","7.7637","8.0339","7.5486957353","7.7151274073","7.809293189","7.88515434","UPTREND","DOWNTREND","SIDEWAYS","58.2986139743","NEUTRAL","-0.1205310048","4.47%","NEUTRAL","279.767773031","66.4126984127","-4.7619047619","71,840","82,233","79,140","550,519.30","622,711.60","596,266.60","White Long Day","Bullish Engulfing","None","14.12%","5.54%","11.11%","811,866.00","1,988,563.00","2,363,563.00","4,895,810.0001","-128,786,939.9986","0.46","475.00%","17.3913043478","0","2.2222222222","0"
"DIZ","7.39","-0.01","-0.14%","7.60","7.39","7.60","7.40","300.00","2,238.00","0.00","10.76","7.01","7.35","7.13","7.74","8.66","7.8465","7.5446","7.4364","7.9455","7.6688011547","7.6155656385","7.6588565498","7.9786202006","DOWNTREND","UPTREND","SIDEWAYS","41.8524622443","NEUTRAL","0.0264673027","5.38%","HIGH","-86.5085070693","16.6666666667","-94.3396226415","6,700","11,580","24,135","50,006.60","87,969.9333333333","195,094.85","Black Marubozu","None","None","4.08%","-0.14%","-4.40%","-774.00","-4,745.00","-73,531.9998","-43,440.9998","-3,704,071.9998","-0.05","16.67%","-147.80","0","-184.75","0"
"DMC","10.70","-0.34","-3.08%","11.10","10.70","11.20","11.04","10,815,400.00","117,243,376.00","-87,239,178.00","16.70","10.70","10.70","10.70","12.19","12.80","12.0810","12.8252","13.5998","14.5589","11.9907731157","12.692938682","13.3637897365","13.8029971405","DOWNTREND","DOWNTREND","DOWNTREND","28.1877723832","OVERSOLD","-0.3506413307","3.65%","NEUTRAL","-238.9380530973","0.00","-100.00","5,914,860","5,508,040","5,152,185","68,358,413.40","64,852,209.4666666667","61,337,831.00","Black Long Day","None","None","-25.69%","-3.08%","-6.96%","-228,616,788.00","-302,458,192.00","-507,573,162.00","-1,063,790,450.0004","482,904,653.7995","1.11","15.63%","9.6396396396","0","1.8608695652","0"
"DMPA1","10.10","-0.20","-1.94%","10.10","10.10","10.10","10.30","450.00","4,545.00","0.00","11.10","10.00","10.00","10.00","10.30","10.90","10.3050","10.2040","10.4142","0.00","10.2754135202","10.2946464411","10.3880662653","0.00","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.9355001292","NEUTRAL","0.0137484436","1.18%","LOW","-114.0939597315","33.3333333333","-100.00","4,926","5,011","4,665","50,930.60","51,866.56","46,416.42","White Marubozu","None","Three White Soldiers","0.00%","-0.98%","-1.94%","0.00","0.00","20,200.00","-140,303.9996","0.00","-2.54","-206.72%","-3.9763779528","0","0.3314735806","0"
"DMPA2","10.26","0.02","0.20%","10.24","10.24","10.26","10.24","3,800.00","38,966.80","0.00","10.60","10.00","10.20","10.00","10.40","10.40","10.2430","10.2368","0.00","0.00","10.2373670672","10.2384784314","0.00","0.00","SIDEWAYS","SIDEWAYS","NONE","51.9880422896","NEUTRAL","-0.0034873343","0.43%","LOW","21.6894977169","66.6666666667","0.00","4,427","4,200","3,520","45,304.84","42,982.7066666667","36,055.03","White Marubozu","None","None","0.59%","0.20%","0.59%","0.00","109,625.9997","109,625.9997","0.00","0.00","0.00","0.00%","0.00","0","0.00","0"
"DNA","3.19","0.16","5.28%","3.02","3.00","3.20","3.03","380,000.00","1,166,980.00","-15,600.00","6.71","2.82","2.98","2.91","3.25","3.49","3.2810","3.4570","3.6530","4.1976","3.2537774102","3.4338649611","3.6934047192","4.6491659648","DOWNTREND","DOWNTREND","DOWNTREND","44.9988285518","NEUTRAL","-0.0918925334","6.88%","HIGH","-75.4716981132","29.7939465642","-45.652173913","230,200","201,200","171,900","703,009.00","621,284.6666666667","536,779.50","White Long Day","None","None","-14.71%","5.28%","5.28%","28,450.00","28,450.00","-466,490.00","-4,092,560.00","1,205,652.00","-0.09","-125.00%","-35.4444444444","0","17.7222222222","0"
"DNL","10.70","-0.14","-1.29%","10.84","10.70","10.84","10.84","2,690,200.00","28,875,650.00","-4,388,576.00","13.14","9.98","10.08","9.51","10.85","11.54","10.7060","11.2504","11.4328","11.1431","10.7240711173","11.0710153949","11.2109799562","11.2905436254","DOWNTREND","DOWNTREND","SIDEWAYS","46.7931063422","NEUTRAL","-0.2718289848","2.59%","LOW","3.9388322521","64.8196721311","-36.00","2,407,420","2,187,473","2,272,655","25,178,324.80","23,101,632.40","24,363,606.70","Black Marubozu","Bearish Engulfing","None","-3.25%","-1.29%","0.00%","-43,582,364.00","-195,872,926.00","-280,293,728.00","-85,336,616.00","1,153,089,238.0002","0.41","10.81%","26.0975609756","0","5.0234741784","0"
"DWC","2.14","0.02","0.94%","2.13","2.13","2.28","2.12","8,000.00","17,300.00","0.00","4.20","2.00","2.10","2.00","2.28","2.48","2.2545","2.4040","2.5699","2.46685","2.2412701717","2.3645739771","2.4340433008","2.4157842216","DOWNTREND","DOWNTREND","DOWNTREND","42.0170198824","NEUTRAL","-0.0790751856","5.97%","HIGH","-65.8391797086","17.9487179487","-89.7435897436","27,500","46,067","43,750","60,384.00","103,100.6666666667","99,438.50","Inverted Hammer","None","None","-14.06%","-10.08%","0.94%","0.00","-29,040.00","-133,940.00","8,850.00","723,430.0001","-0.01","-133.33%","-214.00","0","1.1030927835","0"
"EAGLE","15.50","-0.26","-1.65%","15.70","15.50","15.76","15.76","1,251,800.00","19,447,380.00","677,950.00","16.60","13.82","15.06","14.37","15.81","16.45","15.1730","14.6872","14.7950","14.9503","15.144900348","14.9008710602","14.8686047955","15.0409033017","UPTREND","UPTREND","SIDEWAYS","60.3542288169","NEUTRAL","0.1852134189","1.79%","LOW","152.1300581464","83.4278155706","-36.7346938776","3,427,200","2,449,187","2,969,870","52,797,236.00","37,693,412.2666666667","45,321,086.80","Black Long Day","None","None","4.87%","-1.65%","-0.51%","101,681,964.00","235,455,800.00","360,965,780.00","408,581,768.00","0.00","0.85","-3.41%","18.2352941176","0","2.9411764706","0"
"ECP","22.90","-1.35","-5.57%","25.35","22.00","25.40","24.25","97,200.00","2,231,110.00","2,360.00","76.50","3.00","21.75","21.08","24.82","33.50","25.2775","32.0090","31.9414","17.74885","25.1312584332","29.3288889391","28.0602058839","21.673215208","DOWNTREND","DOWNTREND","SIDEWAYS","39.4747627444","NEUTRAL","-2.9333555979","12.53%","HIGH","-54.4310960216","25.9824270098","-78.7878787879","56,280","74,140","195,155","1,302,349.00","1,836,420.6666666667","5,766,416.75","Black Long Day","None","None","23.78%","-5.57%","1.33%","-23,165.00","73,425.00","207,845.00","1,108,286.5001","933,149.5010","0.07","40.00%","327.1428571429","0","24.1052631579","0"
"EDC","5.39","-0.01","-0.19%","5.40","5.38","5.40","5.40","1,039,400.00","5,602,719.00","315,414.00","8.90","4.80","5.36","4.80","5.44","5.80","5.4435","5.5812","5.6119","5.8744","5.4619198832","5.546498732","5.6336682546","5.7436066789","SIDEWAYS","SIDEWAYS","SIDEWAYS","39.5531820713","NEUTRAL","-0.0590235465","1.78%","LOW","-95.4274353877","29.8245614035","-73.6842105263","3,635,930","3,692,513","3,770,425","19,785,778.70","20,044,931.60","20,459,815.95","Spinning Top","Bearish Engulfing","None","-6.10%","-0.19%","-0.19%","-6,206,345.00","86,189,714.00","-27,137,091.0002","-75,688,238.0004","-956,205,708.3304","0.41","-18.00%","13.1463414634","0","1.7220447284","0"
"EEI","12.24","0.04","0.33%","12.38","12.12","12.38","12.20","1,703,100.00","20,851,016.00","11,658,014.00","15.30","9.58","11.40","10.77","12.31","13.10","11.6110","11.2460","11.6190","12.26255","11.6121652025","11.4969360385","11.6245614457","11.4679941651","UPTREND","UPTREND","SIDEWAYS","65.4931905393","NEUTRAL","0.1388472582","2.72%","LOW","183.4061135371","87.918644952","-9.7222222222","1,556,500","1,219,900","1,136,690","18,181,277.00","14,240,526.9333333333","13,217,535.20","None","None","None","2.00%","0.33%","2.86%","22,007,950.00","30,951,502.00","77,719,444.00","-37,372,124.00","-406,709,770.00","0.81","198.78%","15.1111111111","0","1.9035769829","0"
"ELI","0.65","-0.01","-1.52%","0.66","0.65","0.67","0.66","969,000.00","639,510.00","-634,230.00","0.82","0.62","0.64","0.62","0.68","0.72","0.6755","0.6512","0.6509","0.67755","0.6665919663","0.6589592394","0.6591266019","0.6724279603","DOWNTREND","UPTREND","SIDEWAYS","43.769390198","NEUTRAL","0.0066401056","3.21%","NEUTRAL","-129.0322580645","0.00","-100.00","556,500","893,067","6,368,050","373,613.00","607,421.3333333333","4,529,818.00","None","Bearish Engulfing","None","0.00%","-1.52%","-2.99%","-1,712,060.00","-1,915,179.9998","-15,253,909.9998","-27,735,449.9998","-92,397,459.9984","0.04","0.00%","16.25","0","0.3757225434","0"
"EMP","7.20","0.00","0.00%","7.20","7.14","7.20","7.20","2,801,200.00","20,163,026.00","-18,219,584.00","8.96","6.28","7.14","6.89","7.30","7.56","7.2965","7.4492","7.5660","7.4472","7.2827892289","7.4111479084","7.4561983682","7.4038366513","DOWNTREND","SIDEWAYS","SIDEWAYS","38.518981109","NEUTRAL","-0.0784876678","2.17%","LOW","-90.5850540806","26.6666666666","-71.4285714286","1,158,410","869,700","699,355","8,357,095.50","6,284,916.60","5,060,424.90","Dragonfly Doji","None","None","-2.04%","0.00%","0.28%","-29,497,567.00","-72,805,337.00","-84,016,787.00","-90,613,914.00","-447,693,173.9995","0.39","-18.75%","18.4615384615","0","2.00","0"
"EURO","1.79","0.00","0.00%","1.65","1.65","1.79","1.79","2,000.00","3,440.00","0.00","1.93","1.54","1.66","1.54","1.86","1.95","1.7165","1.7296","1.7158","1.7279","1.7233295223","1.7221313226","1.7208701387","1.7248189878","SIDEWAYS","SIDEWAYS","SIDEWAYS","58.5418368419","NEUTRAL","-0.0078740912","2.73%","LOW","48.5651214128","100.00","0.00","18,100","13,333","24,450","30,736.00","22,673.3333333333","41,973.50","White Marubozu","None","Three White Soldiers","7.83%","0.00%","0.00%","0.00","255,000.00","261,840.00","293,790.00","230,410.00","0.08","14.29%","22.3750","0","1.4206349206","0"
"EVER","0.1210","0.0010","0.83%","0.12","0.12","0.1210","0.12","30,000.00","3,620.00","0.00","0.1970","0.1150","0.12","0.1175","0.1220","0.13","0.12295","0.12978","0.13593","0.1466","0.1235352067","0.1288061887","0.13505414","0.1427960024","DOWNTREND","DOWNTREND","DOWNTREND","42.2818749481","NEUTRAL","-0.0029082268","2.17%","LOW","-76.4411027569","0.00","-80.00","246,000","375,333","415,000","29,844.00","46,104.6666666667","50,388.50","White Marubozu","None","Three White Soldiers","-18.24%","0.00%","0.83%","1,230.00","9,840.00","15,040.00","72,029.9998","3,471,829.9996","-0.16","-1,700.00%","-0.75625","0","0.3457142857","0"
"EW","17.20","-0.18","-1.04%","17.38","17.00","17.40","17.38","651,700.00","11,237,622.00","-1,860,432.00","24.06","14.46","15.81","15.33","17.44","19.13","17.6790","18.6262","19.6747","20.56475","17.4691695335","18.4430107499","19.2044972245","19.1873110839","DOWNTREND","DOWNTREND","DOWNTREND","43.2749249784","NEUTRAL","-0.6818556849","3.50%","NEUTRAL","-32.5852036575","38.446969697","-53.9772727273","1,778,410","1,673,000","1,597,055","29,392,686.00","28,673,917.3333333333","27,975,263.60","None","None","None","-19.25%","-1.04%","6.04%","7,838,030.0002","41,025,826.0005","134,982,632.5002","548,676,452.5002","-1,147,871,891.4504","3.37","48.46%","5.1038575668","0","0.6615384615","0"
"FAF","0.69","0.01","1.47%","0.65","0.62","0.69","0.68","325,000.00","206,500.00","-2,760.00","0.82","0.62","0.63","0.44","0.70","0.77","0.6630","0.6732","0.6717","0.68285","0.6656271626","0.6700088126","0.6741115132","0.6856638681","SIDEWAYS","SIDEWAYS","SIDEWAYS","55.0598397695","NEUTRAL","-0.004703851","3.75%","NEUTRAL","28.0970625798","0.00","-12.50","1,134,200","762,200","622,800","769,322.00","516,796.6666666667","420,852.50","None","None","None","-4.17%","1.47%","1.47%","-2,760.00","-274,870.00","-239,350.00","-261,450.00","-7,616,510.00","-0.01","0.00%","-69.00","0","0.4893617021","0"
"FB","66.60","1.65","2.54%","65.00","64.90","67.35","64.95","250,380.00","16,635,763.50","7,590,262.00","71.90","28.90","64.20","62.00","66.98","70.90","66.3475","63.5050","60.1215","47.22515","65.3165739858","63.3326040862","58.8149340508","50.6888616258","DOWNTREND","UPTREND","UPTREND","58.860675787","NEUTRAL","0.906276135","8.33%","HIGH","-4.1050016204","26.2481932686","-57.9310344828","330,840","386,542","462,632","21,764,113.15","25,880,752.0333333333","52,421,850.7250","White Long Day","None","None","25.90%","2.54%","2.46%","15,622,016.00","-15,145,005.50","21,583,347.50","93,096,847.50","-10,516,645,612.5080","34.32","18.34%","1.9405594406","0","0.35586428","0"
"FBP2","990.00","0.00","0.00%","985.00","985.00","990.00","990.00","3,350.00","3,301,500.00","0.00","1,025.00","920.00","966.00","943.00","995.00","1,025.00","979.65","989.16","997.19","1,006.65","981.8851393638","987.8539622943","995.0885169757","1,003.5466295089","SIDEWAYS","SIDEWAYS","SIDEWAYS","53.2062801398","NEUTRAL","-3.8601268579","1.16%","LOW","94.6045824095","82.6666666666","-6.6666666667","2,192","2,081","2,989","2,133,748.00","2,030,114.00","2,925,527.50","White Marubozu","None","None","-1.00%","0.00%","2.48%","165,750.00","244,150.00","1,322,250.00","1,322,375.00","-38,997,145.00","0.00","0.00%","0.00","0","0.00","0"
"FDC","7.62","0.27","3.67%","7.62","7.55","7.62","7.35","419,300.00","3,191,142.00","0.00","8.15","7.20","7.32","6.95","7.67","7.96","7.5120","7.5292","7.6149","7.6732","7.5212947208","7.5398694641","7.5887727985","7.6243787472","SIDEWAYS","SIDEWAYS","SIDEWAYS","54.5925613794","NEUTRAL","-0.0043895399","2.02%","LOW","113.3333333333","71.2916666667","0.00","105,110","122,607","98,760","796,811.00","924,873.4666666667","744,409.95","Dragonfly Doji","None","None","-1.68%","3.67%","0.53%","0.00","-190,814.00","-190,814.00","-319,790.00","10,711,256.0004","0.71","20.34%","10.7323943662","0","0.6038034865","0"
"FERRO","3.44","0.02","0.58%","3.30","3.30","3.45","3.42","38,000.00","128,510.00","0.00","5.90","3.00","3.34","3.05","3.52","3.66","3.4340","3.5446","3.4930","3.91045","3.4473990868","3.4976236586","3.6035904432","3.7116508725","SIDEWAYS","DOWNTREND","SIDEWAYS","48.5522000363","NEUTRAL","-0.0222215995","4.68%","NEUTRAL","-18.6590765338","66.6666666667","-35.1351351351","32,500","37,933","30,050","109,976.00","129,431.3333333333","102,517.00","White Long Day","Bullish Engulfing","None","1.18%","0.58%","-1.15%","0.00","0.00","0.00","45,240.00","-914,915.0002","0.00","-100.00%","0.00","0","2.5864661654","0"
"FEU","900.00","-40.00","-4.26%","940.00","900.00","940.00","940.00","250.00","231,080.00","0.00","1,020.00","900.00","883.00","858.00","940.00","1,000.00","931.50","966.89","970.35","968.5150","931.855217001","953.3510454831","963.6423092812","969.5885655226","DOWNTREND","DOWNTREND","SIDEWAYS","41.9916350131","NEUTRAL","-16.3796823892","2.47%","LOW","-56.9900670666","31.3725490196","-100.00","180","603","1,970","163,568.00","577,115.3333333333","1,896,423.75","Black Marubozu","Bearish Engulfing","None","-6.25%","-4.26%","-4.26%","-144,100.00","-2,682,800.00","-7,708,000.00","-8,264,800.00","23,788,875.00","34.30","-27.71%","26.2390670554","0","1.6363636364","0"
"FFI","8.78","0.00","0.00%","8.41","8.40","8.78","8.78","35,000.00","294,048.00","0.00","14.24","7.54","8.50","8.04","8.87","9.33","8.8045","8.9908","8.6102","8.04925","8.7829651879","8.7604298427","8.5736468713","8.2252859422","DOWNTREND","SIDEWAYS","UPTREND","49.7243750998","NEUTRAL","-0.0239952835","2.95%","LOW","-50.6751631012","36.2580757814","-58.6956521739","4,470","3,460","3,325","37,759.70","29,618.5333333333","28,633.85","White Long Day","None","Three White Soldiers","14.47%","0.00%","0.00%","0.00","0.00","0.00","-49,808.0004","-655,059.0004","0.45","509.09%","19.5111111111","0","1.8445378151","0"
"FGEN","15.58","0.00","0.00%","15.58","15.42","15.80","15.58","535,900.00","8,340,032.00","-3,448,156.00","21.70","14.32","15.10","14.38","15.75","17.26","16.3420","16.0808","16.2528","17.1215","16.0709388977","16.2108034486","16.4700427979","17.3245975601","DOWNTREND","SIDEWAYS","SIDEWAYS","39.4880865291","NEUTRAL","-0.1243238709","2.83%","LOW","-90.0120336943","31.7322291236","-67.619047619","579,020","620,687","820,140","9,142,699.60","10,014,220.40","13,561,744.00","Doji","None","None","-8.35%","0.00%","-0.13%","-10,639,796.00","-26,980,806.0001","-89,799,904.0001","38,549,345.9999","-228,034,371.0036","0.03","-25.00%","519.3333333333","0","29.9615384615","0"
"FGENF","106.90","0.00","0.00%","106.90","106.90","106.90","106.90","20.00","2,138.00","0.00","127.00","100.00","104.10","100.00","107.80","115.00","106.12","107.0820","107.7940","109.7445","106.0813207679","106.6500609195","107.6816957705","108.6641648979","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.8478377506","NEUTRAL","-0.2313149444","1.61%","LOW","32.4717191255","85.4545454545","-20.00","1,313","2,225","1,690","136,779.90","229,536.2666666667","174,467.25","White Marubozu","Bullish Harami","Three White Soldiers","-7.04%","4.19%","-0.65%","3,234.00","3,234.00","16,744.00","164,374.00","-14,231,752.00","0.00","0.00%","0.00","0","0.00","0"
"FGENG","106.00","-5.00","-4.50%","106.10","106.00","106.10","111.00","5,130.00","543,873.00","0.00","118.70","106.00","103.00","102.35","111.50","115.95","109.97","112.1060","113.2460","114.89","110.0537500358","111.5351169434","112.8932470092","114.1271554822","SIDEWAYS","SIDEWAYS","SIDEWAYS","39.8615350029","NEUTRAL","-0.7404541932","1.68%","LOW","-222.2222222222","54.4444444444","-100.00","17,285","11,900","14,313","1,932,062.80","1,329,485.8666666667","1,482,950.60","Black Marubozu","None","Evening Star","-9.40%","-5.36%","-4.50%","0.00","99,372.00","99,372.00","22,610.00","-43,083,171.00","0.00","0.00%","0.00","0","0.00","0"
"FINA","1,960.28","-9.35","-0.47%","1,968.34","1,948.57","1,984.34","1,969.63","10,646,598.00","934,076,914.87","-59,591,222.0002","2,337.91","1,882.25","1,938.36","1,862.94","1,976.98","2,065.48","1,999.6810","2,099.5444","2,153.4435","2,079.36025","2,001.0951097997","2,057.9900726555","2,082.6688829241","2,053.4005398174","DOWNTREND","DOWNTREND","SIDEWAYS","40.5990747958","NEUTRAL","-36.9377997564","2.00%","LOW","-81.1750161723","24.0601025053","-74.6060548181","12,649,493","12,618,521","12,350,049","970,273,852.7060","941,879,372.4160","908,757,263.1605","None","None","None","-12.10%","-0.47%","0.70%","-742,981,663.9996","-1,271,951,792.00","-4,529,679,434.4997","-8,703,839,224.5006","-14,395,710,952.0033","0.00","0.00%","0.00","0","0.00","0"
"FJP","4.97","0.92","22.72%","4.99","4.97","4.99","4.05","16,000.00","79,770.00","0.00","6.90","4.01","4.05","3.80","4.98","6.20","4.8330","4.80","5.1818","5.5288","4.7258868028","4.8659934437","5.0851269538","5.2600635524","DOWNTREND","SIDEWAYS","DOWNTREND","53.2653018042","NEUTRAL","-0.0634709146","7.58%","HIGH","24.3253515773","0.00","-67.7192982456","32,500","35,573","37,120","152,347.00","171,149.60","182,064.15","Black Marubozu","None","None","12.44%","22.72%","10.44%","0.00","0.00","0.00","0.00","0.00","0.20","-42.86%","24.85","0","0.9880715706","0"
"FJPB","5.40","0.00","0.00%","5.41","5.40","5.41","5.40","2,400.00","12,975.00","0.00","6.38","5.00","5.30","5.00","6.10","7.50","5.3545","5.7976","5.8189","4.5071","5.4645523083","5.6097738068","5.3906134392","4.3829870606","UPTREND","DOWNTREND","SIDEWAYS","48.0513176452","NEUTRAL","-0.1089065744","5.67%","HIGH","11.8733509235","28.9855072464","-71.0144927536","23,830","17,227","14,605","137,295.50","98,575.6666666667","82,668.75","Black Marubozu","Bearish Engulfing","None","-3.57%","0.00%","0.00%","0.00","44,959.9997","44,959.9997","101,094.9997","0.00","0.00","0.00%","0.00","0","0.00","0"
"FLI","1.68","0.02","1.20%","1.67","1.66","1.70","1.66","9,087,000.00","15,267,440.00","-11,214,390.00","2.25","1.60","1.66","1.60","1.70","1.78","1.7170","1.7378","1.7961","1.85265","1.7019616799","1.7379317248","1.7788229355","1.8019663768","DOWNTREND","SIDEWAYS","SIDEWAYS","44.3671270978","NEUTRAL","-0.0158794372","2.40%","LOW","-90.1515151515","0.00","-83.3333333333","7,445,800","6,551,000","6,013,200","12,595,100.00","11,158,170.6666666667","10,291,363.00","None","Tweezer Bottoms","None","-10.64%","1.20%","0.60%","-51,100,310.00","-81,978,760.00","-157,173,880.00","-167,638,480.00","8,750,649.9984","0.23","4.55%","7.3043478261","0","0.641221374","0"
"FMETF","119.70","-0.30","-0.25%","120.00","119.30","120.80","120.00","14,060.00","1,684,228.00","43,200.00","137.20","115.3636","116.10","110.2272","120.40","126.05","120.0550","124.2640","127.4480","125.4230","120.0589972446","123.2009129305","125.0418712053","124.0923722793","DOWNTREND","DOWNTREND","SIDEWAYS","45.4486698008","NEUTRAL","-1.904695388","1.38%","LOW","-9.4090175475","49.7512437811","-46.2686567164","24,456","19,809","17,765","2,891,370.50","2,348,803.2666666667","2,115,882.00","Spinning Top","None","None","-8.28%","-0.25%","0.93%","501,620.00","864,797.00","1,101,269.00","1,353,633.0001","6,449,507.9002","27.29","1,032.37%","4.3862220594","0","0.9226855777","0"
"FNI","2.36","0.00","0.00%","2.40","2.28","2.40","2.36","2,344,000.00","5,489,130.00","676,730.00","3.17","2.01","2.08","2.06","2.40","2.64","2.3580","2.3956","2.4964","2.5930","2.3297823397","2.4036910736","2.4781060761","2.5603961447","DOWNTREND","SIDEWAYS","DOWNTREND","50.529378823","NEUTRAL","-0.0505847702","5.22%","HIGH","-8.4121976866","50.5952380952","-37.50","14,009,900","13,215,000","18,004,250","32,075,313.00","30,955,943.3333333333","43,560,171.50","Hanging Man","None","None","-10.27%","0.00%","9.26%","6,315,100.00","-12,741,959.9998","170,091,830.0002","173,171,100.0001","10,271,251.7979","0.14","1,300.00%","16.8571428571","0","2.0170940171","0"
"FOOD","0.60","-0.01","-1.64%","0.61","0.59","0.61","0.61","1,062,000.00","633,370.00","5,900.00","0.98","0.52","0.54","0.52","0.63","0.70","0.5915","0.5854","0.6099","0.70145","0.5855050794","0.5936036511","0.6222262913","0.67831352","DOWNTREND","SIDEWAYS","DOWNTREND","52.819077712","NEUTRAL","-0.0046160917","6.20%","HIGH","21.9946909367","60.2991452992","-33.3333333333","4,456,400","5,377,533","8,467,350","2,578,273.00","3,148,773.3333333333","5,298,624.00","None","Tweezer Tops","None","-3.23%","-1.64%","-1.64%","-21,700.00","319,259.9999","-817,830.0002","61,269.9997","1,735,689.9997","0.00","0.00%","0.00","0","60.00","0"
"FPH","65.15","0.20","0.31%","64.75","64.20","65.30","64.95","26,380.00","1,716,814.50","1,167,604.50","72.65","60.75","64.22","62.08","65.30","68.65","65.1575","64.4240","63.4080","64.8140","65.0088589081","64.5237851457","64.2858420525","65.1393202413","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.8845907557","NEUTRAL","0.1837668942","1.61%","LOW","-82.5958702065","46.5079365079","-36.1111111111","125,148","114,539","113,105","8,118,125.55","7,433,329.30","7,351,608.5250","None","None","None","5.08%","0.31%","1.09%","9,995,766.00","46,479,466.0003","69,597,612.4993","138,481,894.9992","233,673,127.9997","10.39","-41.46%","6.270452358","0","0.3596268492","0"
