"Stock","Last","Change","%Change","Open","Low","High","Close","Volume","Value","Net-Foreign","52 Week High","52 Week Low","Support 1","Support 2","Resistance 1","Resistance 2","MA 20","MA 50","MA 100","MA 200","EMA 20","EMA 50","EMA 100","EMA 200","Trend-Short","Trend-Medium","Trend-Long","RSI(14)_VALUE","RSI(14)","MACD(12,26,9)","ATR(14)","Volatility","CCI(20)","STS(14,3,3)","%R(14)","VolumeSMA(10)","VolumeSMA(15)","VolumeSMA(20)","ValueSMA(10)","ValueSMA(15)","ValueSMA(20)","CandleStick(1)","CandleStick(2)","CandleStick(3)","YTD%","MTD%","WTD%","NFB(5)","NFB(15)","NFB(30)","NFB(60)","NFB(360)","EPS","EPS%","P/E","DPS%","P/BV","ROE"
"PRMX","2.59","-0.01","-0.38%","2.58","2.50","2.64","2.60","3,630,000.00","9,315,870.00","-320,480.00","7.41","2.48","2.54","2.3680","2.82","4.20","3.5655","3.9118","4.2912","5.1486","3.3551986652","3.8219081734","4.2680466167","4.5833651482","DOWNTREND","DOWNTREND","DOWNTREND","15.826473205","OVERSOLD","-0.2766977092","7.82%","HIGH","-120.9174695022","7.84606866","-93.6046511628","7,958,100","5,854,133","4,918,350","22,741,116.00","17,426,126.00","15,226,737.50","None","None","None","-54.72%","-36.83%","-0.38%","-1,488,240.00","-2,966,449.9999","-6,223,049.9995","-12,133,159.9988","21,377,330.0010","0.05","-50.00%","51.80","0","4.3166666667","0"
"PROP","3,815.27","-5.19","-0.14%","3,818.13","3,795.76","3,818.13","3,820.46","107,627,549.00","815,870,201.18","15,995,165.00","4,144.31","3,491.74","3,780.95","3,507.70","3,845.81","4,124.39","3,708.8240","3,665.8430","3,802.5540","3,832.9224","3,740.8830810707","3,707.292041095","3,733.3448141329","3,728.0373915022","UPTREND","SIDEWAYS","SIDEWAYS","58.6446110032","NEUTRAL","42.6318262137","1.88%","LOW","59.1033814154","77.7431522916","-25.5992680695","298,257,369","295,880,377","305,394,847","1,246,048,258.9430","1,274,315,099.1733333333","1,301,464,903.2350","Hanging Man","None","None","-4.10%","5.33%","-0.14%","93,631,640.0003","622,402,820.0004","459,560,911.0013","-4,933,978,080.9978","-10,845,214,577.4983","0.00","0.00%","0.00","0","0.00","0"
"PSB","86.70","0.00","0.00%","86.70","86.70","86.70","86.70","90.00","7,803.00","0.00","92.00","80.00","86.10","80.50","86.80","89.45","86.2950","86.3920","87.5065","88.1510","86.2743045403","86.6256352121","87.2601414746","88.6028706604","SIDEWAYS","SIDEWAYS","SIDEWAYS","51.5513616958","NEUTRAL","-0.1612065089","1.30%","LOW","24.9322493225","85.594910869","-10.6666666667","1,296","1,701","1,290","111,307.55","141,952.1333333333","107,688.1250","White Marubozu","Bullish Harami","None","-0.52%","0.52%","0.00%","8,660.00","13,027.00","16,467.00","-785,012.00","-3,183,207.50","11.59","10.17%","7.4805867127","0","0.9123434705","0"
"PSE","205.00","1.00","0.49%","205.00","204.40","208.80","204.00","1,990.00","408,608.00","0.00","259.80","203.00","203.00","203.00","208.00","220.00","211.80","225.0160","233.3420","236.4610","211.7095146277","221.4237259365","228.7720451665","234.8448867716","DOWNTREND","DOWNTREND","SIDEWAYS","27.8269308903","OVERSOLD","-5.7846873162","1.53%","LOW","-95.5674316253","8.6507936508","-86.6666666667","4,248","6,790","6,175","888,764.40","1,431,169.3333333333","1,310,974.90","Doji","None","None","-14.58%","-6.82%","0.49%","355,150.00","1,367,148.00","-229,164.00","34,110,738.00","-15,415,622.00","10.31","9.33%","19.8836081474","0","3.0808536219","0"
"PSEI","7,642.90","-4.61","-0.06%","7,669.96","7,598.13","7,669.96","7,647.51","501,899,834.00","5,385,938,021.96","-421,900,434.06","9,078.37","7,499.26","7,539.02","7,306.70","7,675.59","7,965.60","7,663.8225","7,837.9566","8,260.7560","8,241.43095","7,684.8679337216","7,855.3512125907","8,043.8566924996","8,089.6491761336","SIDEWAYS","SIDEWAYS","DOWNTREND","45.2350370007","NEUTRAL","-65.076931561","1.43%","LOW","-25.0420215222","34.4556972635","-67.769806372","1,121,952,635","1,058,690,356","1,082,314,553","5,798,150,070.8430","5,817,220,954.8653333333","6,035,634,787.6670","Hanging Man","None","None","-10.70%","-2.26%","-0.06%","-2,099,354,804.40","-6,761,094,131.25","-13,970,474,788.17","-36,940,304,611.31","-3,732,461,234.93","0.00","0.00%","0.00","0","0.00","0"
"PTC","105.20","-4.80","-4.36%","110.00","105.20","110.00","110.00","130.00","14,252.00","0.00","220.00","95.00","105.10","100.20","110.00","115.00","107.5850","110.37","108.14","110.2185","107.5693856156","108.7285571704","109.4204808789","113.0894890542","DOWNTREND","SIDEWAYS","SIDEWAYS","44.9928572431","NEUTRAL","-1.029588129","2.70%","LOW","-51.6061084781","40.1360544218","-97.9591836735","378","376","474","40,356.80","40,293.00","51,226.75","Black Marubozu","Bearish Engulfing","None","-27.45%","-4.36%","-4.36%","0.00","17,580.00","41,660.00","109,095.00","1,539,080.00","1.85","77.88%","56.8648648649","0","4.8323380799","0"
"PX","5.12","0.01","0.20%","5.12","5.09","5.17","5.11","628,500.00","3,226,080.00","-68,272.00","9.38","5.09","5.10","5.10","5.39","5.78","5.4995","5.75","6.1158","6.9206","5.4442737086","5.7147724009","6.0885604957","6.7043522176","DOWNTREND","DOWNTREND","DOWNTREND","18.7098839097","OVERSOLD","-0.1352961956","1.96%","LOW","-154.2197935641","2.5026383236","-95.5223880597","527,730","478,833","395,710","2,838,088.70","2,605,254.00","2,160,899.25","Doji","None","None","-15.51%","-9.38%","0.20%","-431,570.9998","-11,976,462.9998","-41,496,542.9998","-44,844,273.9995","200,362,887.7553","0.31","-3.13%","16.5161290323","0","1.0178926441","0"
"PXP","11.98","-0.22","-1.80%","12.20","11.98","12.46","12.20","784,200.00","9,508,492.00","-556,332.00","19.42","2.84","11.63","9.90","12.81","14.38","13.11","13.8024","12.4503","9.74145","12.9516102557","13.2824870404","12.3972363576","10.3530733314","DOWNTREND","DOWNTREND","UPTREND","35.6983695348","NEUTRAL","-0.4195308688","5.61%","HIGH","-118.8275084555","15.4014291719","-81.5384615385","1,538,220","1,411,167","1,462,840","19,108,906.00","17,992,544.1333333333","19,179,246.40","None","None","None","50.50%","-14.55%","-1.80%","-3,992,868.00","5,979,066.00","18,331,366.00","34,069,254.0003","241,797,205.1318","-0.02","-133.33%","-599.00","0","28.5238095238","0"
"RCB","38.00","0.00","0.00%","38.00","37.50","38.00","38.00","100,800.00","3,797,345.00","-418,000.00","66.00","37.50","37.65","36.18","38.62","43.95","38.2175","41.8530","46.4485","50.2265","38.767820469","41.4802663953","44.9007566318","47.3989454317","SIDEWAYS","DOWNTREND","DOWNTREND","38.6655039713","NEUTRAL","-1.335599116","2.53%","LOW","-94.3542150039","27.4853801169","-66.6666666667","119,280","95,073","263,370","4,515,576.00","3,602,746.6666666667","10,135,774.75","Dragonfly Doji","None","None","-31.35%","-2.56%","0.00%","-9,068,869.9997","-12,435,429.9996","-47,573,564.9994","-41,269,904.9994","-436,754,923.9987","3.17","44.75%","11.9873817035","0","0.7831821929","0"
"RCI","2.85","0.33","13.10%","2.52","2.51","2.85","2.52","2,887,000.00","7,946,290.00","86,040.00","4.95","1.82","2.12","1.86","3.28","3.65","2.1230","2.1866","2.3284","2.27435","2.2296629543","2.2235109493","2.2634158648","2.2973407013","UPTREND","SIDEWAYS","DOWNTREND","77.1132542324","OVERBOUGHT","0.0166977813","5.47%","HIGH","257.7192260189","91.2698412698","0.00","905,200","705,533","547,950","2,265,973.00","1,721,907.3333333333","1,327,824.00","White Long Day","Bullish Engulfing","None","11.76%","50.00%","13.10%","-32,070.00","-32,070.00","51,220.00","-6,233,760.0001","-13,626,060.0001","-0.02","71.43%","-142.50","0","0.7723577236","0"
"REG","2.90","0.00","0.00%","2.90","2.90","2.90","2.90","1,000.00","2,900.00","0.00","5.85","2.47","2.50","2.20","2.92","3.19","2.6270","2.5944","2.6229","2.60725","2.6534662845","2.6199976331","2.6119076739","2.6116105432","UPTREND","SIDEWAYS","SIDEWAYS","62.9912307684","NEUTRAL","0.0131058966","3.94%","NEUTRAL","198.5460612561","92.5925925926","-11.1111111111","22,600","33,067","26,700","59,399.00","85,946.00","69,358.50","White Marubozu","Bullish Harami","None","11.54%","15.54%","0.00%","0.00","0.00","0.00","-18,520.00","-1,847,190.00","0.02","100.00%","145.00","0","1.2340425532","0"
"RFM","4.70","0.00","0.00%","4.70","4.70","4.70","4.70","1,000.00","4,700.00","0.00","5.47","4.22","4.66","4.48","4.75","4.90","4.7675","4.7676","4.8194","4.7161","4.7425652901","4.7687092746","4.7798884899","4.750172547","DOWNTREND","SIDEWAYS","SIDEWAYS","43.835221686","NEUTRAL","-0.0113260897","1.31%","LOW","-60.9318996416","24.2063492063","-75.00","495,000","346,933","290,200","2,332,176.00","1,636,266.6666666667","1,369,895.00","White Marubozu","Bullish Harami","None","-5.43%","-2.89%","0.00%","-2,633,380.00","-3,959,910.00","-8,695,270.00","15,994,989.9998","157,919,001.9996","0.30","7.14%","15.6666666667","0","1.4826498423","0"
"RLC","20.10","-0.20","-0.99%","20.20","19.90","20.20","20.30","1,758,200.00","35,187,166.00","-3,540,374.00","27.40","17.50","19.38","17.64","20.30","20.98","18.9530","19.2638","19.9084","22.06795","19.3134191027","19.3621143611","20.0991610388","21.5026874855","UPTREND","SIDEWAYS","SIDEWAYS","61.4403669827","NEUTRAL","0.1224443022","2.72%","LOW","97.3339097853","94.4651141427","-8.4745762712","2,745,030","2,591,647","2,657,005","53,868,356.10","49,700,021.6666666667","50,227,614.95","Hanging Man","Bearish Harami","None","-5.63%","12.29%","-0.99%","-1,566,745.9998","1,850,548.0003","-216,115,783.9994","-436,051,979.9983","-1,288,160,162.9983","1.43","4.38%","14.0559440559","0","1.0540115364","0"
"RLT","0.51","-0.01","-1.92%","0.52","0.50","0.52","0.52","2,900,000.00","1,478,770.00","-490,240.00","0.83","0.46","0.50","0.4825","0.54","0.58","0.5410","0.5484","0.5501","0.539525","0.5365119045","0.5446884978","0.5476432498","0.550592665","DOWNTREND","SIDEWAYS","SIDEWAYS","40.8919347167","NEUTRAL","-0.0070426722","5.02%","HIGH","-141.1853529634","19.246031746","-83.3333333333","3,353,900","3,671,000","5,901,000","1,744,909.00","1,945,352.6666666667","3,232,542.50","None","Tweezer Tops","None","-17.74%","-5.56%","-1.92%","-3,946,300.00","-3,990,700.00","-4,731,880.00","-2,881,279.9999","-4,032,019.9996","0.05","0.00%","10.20","0","0.7611940299","0"
"ROCK","2.07","0.08","4.02%","2.05","2.02","2.07","1.99","561,000.00","1,146,470.00","-12,060.00","2.78","1.69","1.99","1.90","2.10","2.20","2.04","2.0070","2.0205","1.96965","2.0271214703","2.0173913887","2.0091220238","1.9618420641","SIDEWAYS","SIDEWAYS","SIDEWAYS","56.9052411771","NEUTRAL","0.0092525899","3.27%","NEUTRAL","27.8787878788","30.5555555555","-25.00","281,300","360,800","608,850","569,440.00","728,352.00","1,260,009.50","None","None","None","-2.36%","0.00%","4.02%","1,113,440.00","3,079,030.0001","5,968,030.0001","13,224,590.0004","22,748,797.0610","0.36","9.09%","5.75","0","0.69","0"
"ROX","3.70","-0.09","-2.37%","3.79","3.70","3.80","3.79","219,000.00","827,940.00","189,500.00","5.82","3.30","3.55","3.30","3.80","4.70","3.53","3.49","3.7650","4.2028","3.5879350794","3.5929961125","3.7450082526","3.8901688094","UPTREND","SIDEWAYS","DOWNTREND","57.5459378991","NEUTRAL","0.0350117527","2.37%","LOW","91.5351284432","77.8382464097","-22.2222222222","54,500","43,733","36,550","204,233.00","162,078.00","134,117.50","Black Long Day","Tweezer Tops","None","-8.87%","10.45%","-2.37%","189,500.00","189,500.00","135,170.00","240,400.00","12,436,643.00","0.10","0.00%","37.00","0","0.5362318841","0"
"RRHI","89.60","2.45","2.81%","88.60","86.20","89.60","87.15","723,370.00","64,532,452.50","-5,124,872.00","108.10","82.60","86.58","83.00","89.98","94.20","89.21","88.1020","92.0405","92.7640","88.8750943681","89.3482999024","90.5825594612","90.4093671743","SIDEWAYS","SIDEWAYS","DOWNTREND","52.4161227148","NEUTRAL","0.1536289676","2.90%","LOW","-30.7717289814","57.5471698113","-20.7547169811","248,320","310,733","347,157","22,093,820.05","27,426,033.0666666667","30,774,176.2250","Hammer","None","None","-6.86%","-1.54%","2.81%","-36,147,825.50","-71,393,312.00","365,770,614.0001","-311,254,714.9994","-2,192,787,376.4991","3.75","3.02%","23.8933333333","0","2.3628691983","0"
"RWM","4.80","0.05","1.05%","4.75","4.75","4.80","4.75","963,000.00","4,604,240.00","-2,015,510.00","5.25","2.86","4.72","4.29","4.81","5.10","4.8130","4.4894","4.1412","3.9576","4.765878919","4.5376770541","4.2828665449","4.0332841227","DOWNTREND","UPTREND","UPTREND","56.6996144667","NEUTRAL","0.0949524136","2.64%","LOW","-52.8528528529","30.6666666667","-60.00","3,460,900","2,757,867","2,843,050","16,529,623.00","13,196,730.00","13,702,128.00","White Marubozu","Tweezer Bottoms","None","20.60%","-3.81%","1.05%","-100,313,739.9997","-112,319,909.9992","-151,526,029.9991","-145,327,489.9986","-172,800,813.9998","0.08","-57.89%","60.00","0","1.8113207547","0"
"SBS","7.16","-0.06","-0.83%","7.15","7.15","7.16","7.22","55,000.00","393,590.00","-166,708.00","11.80","5.40","7.15","6.67","7.49","7.78","7.0910","7.2960","6.6559","6.3098","7.1509344882","7.0635859217","6.8056814848","6.4846722189","UPTREND","SIDEWAYS","UPTREND","50.6819458902","NEUTRAL","0.0017927878","2.96%","LOW","41.560883874","63.063063063","-59.4594594595","30,360","35,420","54,675","217,714.60","253,020.7333333333","387,122.90","White Marubozu","None","None","27.86%","5.45%","-0.83%","-176,746.00","-125,367.00","2,709,882.00","15,435,393.0007","104,342,630.9203","0.01","-50.00%","716.00","0","2.332247557","0"
"SCC","28.40","0.40","1.43%","28.20","28.00","28.45","28.00","633,800.00","17,964,450.00","-9,805,650.00","50.00","27.50","27.95","26.50","29.18","30.85","29.0375","30.2330","33.4975","37.48475","29.1126501642","30.5767743883","32.7842007834","35.0099573867","SIDEWAYS","DOWNTREND","DOWNTREND","42.0643152604","NEUTRAL","-0.5997252175","3.05%","NEUTRAL","-83.269148481","25.5066387142","-67.9245283019","1,630,420","1,751,220","1,573,820","47,504,310.50","50,460,492.6666666667","45,613,291.25","None","Bullish Harami","None","-22.83%","-7.94%","1.43%","-67,953,630.00","-372,020,260.00","-587,743,195.00","-1,471,433,460.0003","971,792,641.0003","3.36","5.66%","8.4523809524","0","0.8212839792","0"
"SECB","193.00","1.00","0.52%","192.00","191.30","194.90","192.00","138,860.00","26,781,471.00","-4,261,779.00","268.20","189.30","191.65","183.20","201.10","216.50","200.24","220.48","235.0340","242.2470","202.2634900477","215.8576301077","227.3420717292","232.0027881307","DOWNTREND","DOWNTREND","DOWNTREND","30.7183976701","NEUTRAL","-7.5652384758","2.61%","LOW","-119.0141647363","32.5244327751","-74.8299319728","638,282","692,493","654,207","127,550,349.10","137,542,930.20","131,361,783.75","None","None","None","-23.23%","-7.66%","0.52%","-25,173,734.00","-478,998,410.00","-1,236,251,334.00","-1,904,396,418.00","-1,915,931,924.00","12.99","17.13%","14.857582756","0","1.3767030459","0"
"SERV","1,482.83","-29.33","-1.94%","1,514.83","1,478.47","1,514.83","1,512.16","143,623,998.00","1,395,718,987.50","-103,791,728.4998","1,779.93","1,478.47","1,480.65","1,400.71","1,528.92","1,642.94","1,526.8725","1,598.0540","1,645.0756","1,662.3419","1,533.056096088","1,576.7324712842","1,609.4724416523","1,623.2366810027","SIDEWAYS","DOWNTREND","SIDEWAYS","31.8070754084","NEUTRAL","-23.8296201319","1.78%","LOW","-196.4284292945","19.1023493025","-94.6503067485","125,894,554","117,871,712","122,392,206","1,087,981,083.8940","1,019,503,638.6393333333","1,047,106,573.7480","Black Long Day","None","None","-8.46%","-4.90%","-1.94%","-580,263,260.4998","-1,057,830,624.9990","-1,830,957,512.4980","-1,558,724,489.4959","259,891,900.9986","0.00","0.00%","0.00","0","0.00","0"
"SEVN","129.70","-0.30","-0.23%","130.00","128.00","130.00","130.00","11,170.00","1,441,101.00","-1,180,173.00","195.00","92.7273","127.35","120.00","132.65","141.50","128.3550","122.5820","115.9720","114.694845","128.4397164441","123.8817617796","119.8601379444","114.4389877537","UPTREND","UPTREND","UPTREND","57.9303862341","NEUTRAL","2.5726153793","2.17%","LOW","24.5386122281","70.7488344988","-41.25","19,830","17,890","24,897","2,569,648.40","2,309,232.20","3,194,298.55","Hanging Man","None","None","13.37%","1.41%","-0.23%","-953,699.00","-11,876,014.00","-52,640,948.00","-8,369,918.00","252,296,242.40","1.79","17.76%","72.4581005587","0","15.7402912621","0"
"SFI","0.1370","0.0010","0.74%","0.1370","0.1370","0.1370","0.1360","10,000.00","1,370.00","0.00","0.19","0.1290","0.1330","0.1295","0.1375","0.1430","0.1350","0.13522","0.13428","0.138045","0.1352794783","0.1349374371","0.1354236459","0.1377286733","SIDEWAYS","SIDEWAYS","SIDEWAYS","53.5029942054","NEUTRAL","0.0001750763","1.97%","LOW","86.3157894737","47.6190476191","-28.5714285714","439,000","455,333","1,030,000","58,641.00","60,917.3333333333","140,068.50","White Marubozu","None","Three White Soldiers","2.24%","1.48%","0.74%","0.00","24,410.00","28,400.00","55,440.00","1,215,997.9989","0.00","0.00%","0.00","0","0.00","0"
"SFIP","1.95","-0.01","-0.51%","1.95","1.95","1.95","1.96","3,000.00","5,850.00","0.00","4.38","1.91","1.91","1.84","2.15","2.27","2.0555","2.0680","2.0992","2.24215","2.0603388812","2.0813032204","2.1079165372","2.0825185523","UPTREND","SIDEWAYS","SIDEWAYS","44.0755904449","NEUTRAL","-0.005664715","6.27%","HIGH","-79.0960451977","2.0833333333","-100.00","8,600","11,067","15,750","18,285.00","17,392.6666666667","28,007.00","White Marubozu","None","Three White Soldiers","-8.02%","-0.51%","-0.51%","0.00","10,710.00","25,700.00","24,700.00","-204,080.00","0.00","0.00%","0.00","0","0.00","0"
"SGI","1.58","0.01","0.64%","1.57","1.57","1.58","1.57","74,000.00","116,910.00","0.00","2.10","1.32","1.56","1.43","1.63","1.72","1.6460","1.6970","1.6774","1.6208","1.6362965065","1.6645319482","1.6605188856","1.6142943585","DOWNTREND","DOWNTREND","SIDEWAYS","37.7209328528","NEUTRAL","-0.0215456856","2.31%","LOW","-163.2734530938","10.4761904762","-85.7142857143","189,000","218,000","285,700","304,048.00","355,219.3333333333","470,892.50","White Marubozu","Bullish Harami","None","0.64%","-5.39%","0.64%","-198,880.00","-185,470.00","-54,760.00","928,180.00","26,480,469.9992","0.22","0.00%","7.1818181818","0","0.2877959927","0"
"SGP","520.00","-7.00","-1.33%","500.00","500.00","520.00","527.00","150.00","76,610.00","0.00","1,100.00","174.00","510.00","407.40","534.00","604.00","555.70","594.5660","412.0280","304.6655","549.5604994928","530.2039465503","455.4579683902","398.5161125409","DOWNTREND","DOWNTREND","UPTREND","41.7100359758","NEUTRAL","-7.5192855654","5.50%","HIGH","-138.7040918618","0.00","-77.5280898876","171","296","280","91,680.00","163,095.3333333333","155,688.50","White Marubozu","None","None","188.89%","-11.71%","-2.26%","0.00","-333,880.00","-333,880.00","-306,377.00","-320,052.00","-0.01","0.00%","-52,000.00","0","4,000.00","0"
"SHLPH","50.85","0.35","0.69%","50.60","50.60","51.10","50.50","546,890.00","27,830,497.50","-9,212,823.00","71.40","49.60","49.78","49.78","51.42","53.98","52.0150","53.7650","57.1020","60.5220","51.7422264086","53.502681797","56.0297682995","59.8359828862","DOWNTREND","DOWNTREND","DOWNTREND","38.4502499712","NEUTRAL","-0.7515011848","1.65%","LOW","-85.1280312023","20.8333333333","-71.5909090909","485,755","435,571","580,483","24,812,939.60","22,495,615.4666666667","30,169,322.5750","None","None","None","-16.64%","-2.77%","0.69%","-53,214,410.50","-113,278,393.00","-191,383,456.00","-855,521,049.00","1,057,405,440.9989","6.07","20.20%","8.3772652389","0","2.2700892857","0"
"SHNG","3.32","0.01","0.30%","3.31","3.25","3.32","3.31","22,000.00","72,610.00","0.00","3.59","3.01","3.26","3.14","3.34","3.46","3.2435","3.2244","3.2187","3.2099","3.2570716508","3.231822976","3.2222717466","3.2226697096","UPTREND","SIDEWAYS","SIDEWAYS","60.6418083117","NEUTRAL","0.0196116535","1.97%","LOW","107.1729957806","90.4139433551","-5.8823529412","600,300","525,600","442,400","1,948,894.00","1,699,750.6666666667","1,430,070.00","Hammer","None","None","6.07%","2.47%","0.30%","0.00","4,491,580.00","5,435,070.00","6,700,440.00","6,991,369.9999","0.12","20.00%","27.6666666667","0","0.5171339564","0"
"SLF","1,930.00","-20.00","-1.03%","1,950.00","1,930.00","1,950.00","1,950.00","625.00","1,218,550.00","0.00","2,000.00","1,595.00","1,897.50","1,840.50","1,975.00","1,997.50","1,921.20","1,925.08","1,921.51","1,843.27","1,931.4806225452","1,925.01135169","1,908.6449648225","1,853.9455478882","UPTREND","SIDEWAYS","SIDEWAYS","50.1792009927","NEUTRAL","4.7688255995","1.32%","LOW","40.5736271424","76.6666666667","-45.00","241","204","166","469,298.00","396,067.3333333333","321,593.00","Black Marubozu","None","None","0.00%","0.52%","-1.03%","0.00","-97,235.00","-134,935.00","53,815.00","-923,975.00","3.71","-8.85%","520.2156334232","0","57.0668243643","0"
"SLI","1.12","0.00","0.00%","1.13","1.10","1.13","1.12","1,125,000.00","1,260,380.00","0.00","1.17","0.98","1.08","1.02","1.14","1.20","1.1135","1.0522","1.0373","1.03235","1.1051121326","1.0709015278","1.050081525","1.0365798704","UPTREND","UPTREND","SIDEWAYS","55.577905662","NEUTRAL","0.024923886","3.27%","NEUTRAL","20.6411945542","39.3939393939","-50.00","2,396,600","4,997,667","5,880,900","2,666,498.00","5,629,279.3333333333","6,562,551.50","Hanging Man","Tweezer Tops","None","10.89%","7.69%","0.00%","0.00","844,099.9999","526,400.00","561,220.00","-16,133,731.0001","0.10","25.00%","11.20","0","0.70","0"
"SM","882.00","15.00","1.73%","879.00","857.00","882.00","867.00","189,800.00","165,419,125.00","-33,018,680.00","1,142.00","767.00","850.00","812.00","886.00","953.75","902.00","924.50","968.30","936.6825","895.6407030632","921.1192852415","936.7518064692","915.0941543394","DOWNTREND","SIDEWAYS","DOWNTREND","44.4071245337","NEUTRAL","-13.4525597033","2.63%","LOW","-100.1891724068","23.754789272","-63.2183908046","334,031","286,719","304,810","297,500,504.00","256,634,621.00","275,168,145.75","Hammer","None","None","-10.91%","-6.17%","1.73%","-568,765,615.00","-1,685,528,835.00","-2,937,390,215.00","-3,614,172,045.00","-8,941,036,984.30","27.97","5.99%","31.5337861995","0","3.166283745","0"
"SMC","144.00","-0.30","-0.21%","144.00","142.00","144.30","144.30","433,040.00","62,047,777.00","17,611,271.00","152.00","96.60","141.70","135.50","145.20","152.00","139.88","140.0720","138.7810","121.4080","141.1034961543","139.8190668256","135.3996607021","126.0352672492","UPTREND","SIDEWAYS","SIDEWAYS","60.9470266359","NEUTRAL","0.4456530366","1.67%","LOW","114.967462039","85.8974358975","-13.4615384615","302,262","250,367","234,897","42,904,081.60","35,271,384.9333333333","32,988,781.30","Doji","None","None","29.03%","2.86%","-0.21%","43,918,957.9996","58,327,179.9996","125,331,205.9996","137,115,498.9995","749,481,546.50","9.24","6.21%","15.5844155844","0","1.7740544536","0"
"SMC2B","77.10","0.00","0.00%","77.10","77.10","77.10","77.10","150.00","11,565.00","0.00","78.05","74.00","77.00","74.50","77.50","80.00","76.6750","76.5380","76.6230","76.4355","76.7830140061","76.6255719283","76.5748275621","76.6834112679","UPTREND","SIDEWAYS","SIDEWAYS","54.3966210347","NEUTRAL","0.1463477978","0.64%","LOW","69.7366679899","100.00","0.00","12,328","8,385","8,290","948,704.60","645,103.00","635,071.75","White Marubozu","Bullish Harami","Three White Soldiers","0.78%","1.45%","0.00%","0.00","-2,308,266.00","-3,693,976.00","-16,097,310.00","-116,583,137.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2C","79.00","-0.50","-0.63%","79.00","79.00","79.00","79.50","101,890.00","8,049,310.00","0.00","83.00","75.00","78.60","75.78","79.90","82.50","78.7375","78.8760","79.6070","80.33325","78.9099882672","79.0554476449","79.5081273518","80.0408578607","SIDEWAYS","SIDEWAYS","SIDEWAYS","50.7350625386","NEUTRAL","0.012406759","1.04%","LOW","45.9770114943","75.1911830859","-48.7179487179","42,257","38,433","33,915","3,329,090.50","3,027,508.60","2,669,088.30","White Marubozu","None","None","-1.25%","0.64%","-0.63%","-47,280.00","-4,771,164.00","-4,771,164.00","-29,051,407.00","-173,702,236.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2D","75.90","0.10","0.13%","75.90","75.90","75.90","75.80","520.00","39,468.00","0.00","78.50","74.50","75.15","74.50","77.00","80.00","75.2550","75.3360","75.7430","76.2185","75.3394503383","75.3992100589","75.6694851604","76.0878320926","SIDEWAYS","SIDEWAYS","SIDEWAYS","61.0898975817","NEUTRAL","0.0088749382","0.32%","LOW","239.5784906245","76.6666666667","0.00","24,662","57,047","45,896","1,860,755.55","4,287,942.3333333333","3,449,285.20","White Marubozu","None","None","0.33%","0.66%","0.13%","0.00","-1,862,618.00","-8,002,852.00","-8,778,777.00","-21,758,329.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2E","75.15","-0.50","-0.66%","75.65","75.15","75.65","75.65","40,000.00","3,019,470.00","0.00","80.50","75.00","75.10","75.00","76.80","79.50","75.7775","76.3760","77.2740","77.8670","75.8769123977","76.3630338067","76.9665535147","77.475627345","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.4745987773","NEUTRAL","-0.2086701651","0.73%","LOW","-79.7830585885","22.0580863925","-97.0588235294","29,046","22,299","18,454","2,198,610.20","1,687,683.8333333333","1,396,656.5250","Black Marubozu","Bearish Engulfing","None","-1.76%","0.00%","-2.15%","0.00","-1,015,200.00","-865,100.00","-669,253.00","-14,823,935.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2F","76.60","0.10","0.13%","76.60","76.60","76.60","76.50","30,600.00","2,343,960.00","0.00","82.70","76.00","76.50","75.90","79.20","82.70","77.5450","78.1520","79.2760","80.01775","77.6892527297","78.1710238088","78.8888654296","79.459123192","UPTREND","SIDEWAYS","SIDEWAYS","43.0133705834","NEUTRAL","-0.1021576814","1.12%","LOW","-92.3012900541","26.4705882353","-85.2941176471","62,787","51,142","41,766","4,879,182.60","3,965,247.20","3,237,601.75","White Marubozu","Bullish Harami","None","-6.53%","0.66%","0.13%","0.00","0.00","0.00","-13,702,800.00","-35,748,595.00","0.00","0.00%","0.00","0","0.00","0"
"SMC2G","76.00","-0.30","-0.39%","76.00","76.00","76.00","76.30","11,470.00","871,720.00","0.00","79.95","75.00","75.35","75.00","76.50","79.20","76.4525","76.6570","77.2520","77.92625","76.355887033","76.6513062837","77.1119184594","77.5685028678","SIDEWAYS","SIDEWAYS","SIDEWAYS","43.684251238","NEUTRAL","-0.1210167506","0.45%","LOW","-114.6355036171","33.3333333333","-100.00","16,003","12,163","11,907","1,219,113.40","927,167.2666666667","908,700.55","White Marubozu","None","Three White Soldiers","-0.78%","-0.13%","0.00%","0.00","0.00","0.00","-1,731,498.00","0.00","0.00","0.00%","0.00","0","0.00","0"
